genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	property	source	evidence	source_id	organism	function	classification	pmid	query_coverage	subject_coverage	identity	e_value
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.879		VBIEscCol309924_0879		Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	Transporter	TCDB	BLAT	P32670	Escherichia coli (strain K12)	the pts fructose-mannitol (fru) family.	4.A.2.1.10	15919996;16397293;16738553;7773398;8265357;9278503	100	100	99	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.880		VBIEscCol309924_0880		PTS system, fructose-like IIC component FrwC	Transporter	TCDB	BLAT	P32672	Escherichia coli (strain K12)	the pts fructose-mannitol (fru) family.	4.A.2.1.10	15919996;16397293;16738553;7773398;8265357;9278503	100	100	99	1e-203
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.881		VBIEscCol309924_0881		PTS system, fructose-like IIB component FrwB	Transporter	TCDB	BLAT	P69816	Escherichia coli (strain K12)	the pts fructose-mannitol (fru) family.	4.A.2.1.10	15919996;16397293;16738553;7773398;8265357;9278503	100	100	100	9e-52
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.884		VBIEscCol309924_0884		PTS system, fructose-like IIB component FrwD	Transporter	TCDB	BLAT	P32676	Escherichia coli (strain K12)	the pts fructose-mannitol (fru) family.	4.A.2.1.10	15919996;16397293;16738553;7773398;8265357;9278503	100	100	99	2e-57
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.886		VBIEscCol309924_0886		Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue	Virulence Factor	PATRIC_VF	BLAT	c4914	Escherichia coli CFT073		Invasion	10456927	100	100	100	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.886		VBIEscCol309924_0886		Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue	Virulence Factor	Victors	BLAT	16131793	Escherichia coli str. K-12 substr. MG1655			10456927	100	100	99	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.887		VBIEscCol309924_0887		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	Drug Target	DrugBank	BLAT	P00864	Escherichia coli (strain K12)	"""3,3-Dichloro-2-Phosphonomethyl-Acrylic Acid"""	Drug target		100	100	99	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.890		VBIEscCol309924_0890		N-acetylglutamate kinase (EC 2.7.2.8)	Drug Target	DrugBank	BLAT	P0A6C8	Escherichia coli (strain K12)	N-Acetyl-L-Glutamate;Phosphoaminophosphonic Acid-Adenylate Ester;Tetrafluoroaluminate Ion	Drug target		100	99	99	1e-141
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.894		VBIEscCol309924_0894		Hydrogen peroxide-inducible genes activator => OxyR	Antibiotic Resistance	PATRIC	K-mer Search				regulator modulating expression of antibiotic resistance genes	25799046				
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.894		VBIEscCol309924_0894		Hydrogen peroxide-inducible genes activator => OxyR	Drug Target	DrugBank	BLAT	P0ACQ4	Escherichia coli (strain K12)	Benzoic Acid	Drug target		100	100	100	1e-175
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.901		VBIEscCol309924_0901		Outer membrane vitamin B12 receptor BtuB	Drug Target	DrugBank	BLAT	P06129	Escherichia coli (strain K12)	3-Oxo-Pentadecanoic Acid;Lauryl Dimethylamine-N-Oxide;(Hydroxyethyloxy)Tri(Ethyloxy)Octane	Drug target		100	100	97	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.901		VBIEscCol309924_0901		Outer membrane vitamin B12 receptor BtuB	Transporter	TCDB	BLAT	P06129	Escherichia coli	the outer membrane receptor (omr) family.	1.B.14.3.1	10485884;11705387;12595710;12652322;14499604;14528295;16738553;1999392;2687240;3882670;8093236;8265357;9278503;9298646;9852020	100	100	97	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.905		VBIEscCol309924_0905		Uncharacterized inner membrane transporter YicL	Transporter	TCDB	BLAT	P31437	Escherichia coli (strain K12)	the drug/metabolite transporter (dmt) superfamily.	2.A.7.3.12	15919996;16738553;7686882;9278503	99	99	99	1e-168
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.908		VBIEscCol309924_0908		Purine ribonucleoside efflux pump NepI	Transporter	TCDB	BLAT	P0ADL1	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.2.26	15919996;16040204;16428402;16738553;7686882;9278503	87	100	98	1e-219
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.910		VBIEscCol309924_0910		Adenine permease AdeQ	Transporter	TCDB	BLAT	P31440	Escherichia coli (strain K12)	the nucleobase/ascorbate transporter (nat) or nucleobase:cation symporter-2 (ncs2) family.	2.A.40.7.4	15919996;16738553;7686882;9278503	94	100	99	1e-251
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.912		VBIEscCol309924_0912		Hexose phosphate transport protein UhpT	Antibiotic Resistance	CARD	BLAT	CDJ73208	Escherichia coli str. K-12 substr. MC4100		antibiotic resistant gene variant or mutant;fosfomycin resistance gene		100	100	100	1e-270
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.912		VBIEscCol309924_0912		Hexose phosphate transport protein UhpT	Transporter	TCDB	BLAT	P0AGC0	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.4.1	1569007;15919996;16738553;2156798;3301805;7686882;9278503	100	100	100	1e-270
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.913		VBIEscCol309924_0913		Periplasmic space glucose-6-phosphate sensor protein UhpC	Transporter	TCDB	BLAT	P09836	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.4.4	1569007;15919996;16738553;3301805;7686882;8349544;9278503	100	100	99	1e-262
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.919		VBIEscCol309924_0919		Multidrug efflux pump EmrD (of MFS type)	Antibiotic Resistance	CARD	BLAT	EFF04178.1	Escherichia coli B185		efflux pump conferring antibiotic resistance		99	97	99	1e-221
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.919		VBIEscCol309924_0919		Multidrug efflux pump EmrD (of MFS type)	Antibiotic Resistance	PATRIC	K-mer Search				efflux pump conferring antibiotic resistance	8987357\;16675700				
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.919		VBIEscCol309924_0919		Multidrug efflux pump EmrD (of MFS type)	Transporter	TCDB	BLAT	P31442	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.2.9	15919996;16738553;7686882;8240355;9278503	99	97	99	1e-222
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.922		VBIEscCol309924_0922		Inner membrane protein YidH	Transporter	TCDB	BLAT	P0ADM0	Escherichia coli (strain K12)	the uncharacterized duf202/yidh (yidh) family.	9.B.51.1.1		100	100	100	1e-58
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.924		VBIEscCol309924_0924		Uncharacterized symporter YidK	Transporter	TCDB	BLAT	P31448	Escherichia coli (strain K12)	the solute:sodium symporter (sss) family.	2.A.21.3.21		100	100	98	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.926		VBIEscCol309924_0926		Putative transport protein YidE	Transporter	TCDB	BLAT	B7L824	Escherichia coli (strain 55989 / EAEC)	the aspartate:alanine exchanger (aaex) family.	2.A.81.1.5	19165319	100	100	97	1e-310
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.928		VBIEscCol309924_0928		16 kDa heat shock protein B	Virulence Factor	PATRIC_VF	BLAT	c4606	Escherichia coli CFT073		Virulence	17074858	100	100	100	3e-77
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.929		VBIEscCol309924_0929		16 kDa heat shock protein A	Virulence Factor	PATRIC_VF	BLAT	SL1344_3776	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Virulence	16518469	100	98	97	1e-71
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.933		VBIEscCol309924_0933		D-galactonate transporter	Transporter	TCDB	BLAT	P0AA76	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.14.7	15919996;16738553;7686882;9278503	100	100	99	1e-254
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.941		VBIEscCol309924_0941		DNA gyrase subunit B (EC 5.99.1.3)	Antibiotic Resistance	CARD	BLAT	BAE77595.1	Escherichia coli str. K-12 substr. W3110		aminocoumarin resistance gene;antibiotic resistant gene variant or mutant		100	100	99	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.941		VBIEscCol309924_0941		DNA gyrase subunit B (EC 5.99.1.3)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	21693461\;22279180\;9293187				
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.941		VBIEscCol309924_0941		DNA gyrase subunit B (EC 5.99.1.3)	Drug Target	DrugBank	BLAT	P0AES6	Escherichia coli (strain K12)	Rosoxacin;Clorobiocin;Phosphoaminophosphonic Acid-Adenylate Ester;99mTc-ciprofloxacin	Drug target		100	100	99	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.941		VBIEscCol309924_0941		DNA gyrase subunit B (EC 5.99.1.3)	Drug Target	TTD	BLAT	TTDR00228					100	100	99	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.943		VBIEscCol309924_0943		DNA polymerase III beta subunit (EC 2.7.7.7)	Drug Target	DrugBank	BLAT	P0A988	Escherichia coli (strain K12)	"""[(5R)-5-(2,3-dibromo-5-ethoxy-4-hydroxybenzyl)-4-oxo-2-thioxo-1,3-thiazolidin-3-yl]acetic acid"""	Drug target		100	100	100	1e-209
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.947		VBIEscCol309924_0947		Inner membrane protein translocase and chaperone YidC, long form	Transporter	TCDB	BLAT	P25714	Escherichia coli	the membrane protein insertase (yidc/alb3/oxa1) family.	2.A.9.3.1	10675323;10949305;11821429;12068816;12724529;12950181;14506280;16079137;16738553;2415431;7686882;9278503;9804807	100	96	99	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.950		VBIEscCol309924_0950		Low affinity tryptophan permease	Transporter	TCDB	BLAT	P23173	Escherichia coli	the hydroxy/aromatic amino acid permease (haaap) family.	2.A.42.1.3	15919996;16738553;2022620;6268608;7686882;9278503	100	100	98	1e-241
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.951		VBIEscCol309924_0951		Multidrug efflux pump MdtL (of MFS type)	Antibiotic Resistance	CARD	BLAT	AAC76733.1	Escherichia coli str. K-12 substr. MG1655		efflux pump conferring antibiotic resistance		100	100	99	1e-217
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.951		VBIEscCol309924_0951		Multidrug efflux pump MdtL (of MFS type)	Antibiotic Resistance	PATRIC	K-mer Search				efflux pump conferring antibiotic resistance	11566977				
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.951		VBIEscCol309924_0951		Multidrug efflux pump MdtL (of MFS type)	Transporter	TCDB	BLAT	P31462	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.2.22	11566977;15919996;16738553;7686882;9278503	100	100	99	1e-217
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.955		VBIEscCol309924_0955		Adenine permease AdeP	Transporter	TCDB	BLAT	P31466	Escherichia coli (strain K12)	the nucleobase/ascorbate transporter (nat) or nucleobase:cation symporter-2 (ncs2) family.	2.A.40.7.6	15919996;16738553;6198438;7686882;8165228;9278503	100	100	99	1e-249
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.960		VBIEscCol309924_0960		Cryptic outer membrane porin BglH	Transporter	TCDB	BLAT	P26218	Escherichia coli	the sugar porin (sp) family.	1.B.3.1.3	10027967;16738553;3034860;7686882;9278503;9426150	100	100	98	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.962		VBIEscCol309924_0962		PTS system, beta-glucoside-specific IIB component / PTS system, beta-glucoside-specific IIC component / PTS system, beta-glucoside-specific IIA component	Transporter	TCDB	BLAT	P08722	Escherichia coli	the pts glucose-glucoside (glc) family.	4.A.1.2.2	15919996;16738553;3034860;3309161;7686882;9278503	100	100	96	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.964		VBIEscCol309924_0964		Phosphate transport system regulatory protein PhoU	Virulence Factor	PATRIC_VF	BLAT	c4648	Escherichia coli CFT073		Virulence	12180926	100	100	100	1e-134
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.964		VBIEscCol309924_0964		Phosphate transport system regulatory protein PhoU	Virulence Factor	Victors	BLAT	161486057	Escherichia coli CFT073			12180926	100	100	100	1e-134
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.965		VBIEscCol309924_0965		Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P0AAH0	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	100	1e-147
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.966		VBIEscCol309924_0966		Phosphate ABC transporter, permease protein PstA (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P07654	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	99	1e-163
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.967		VBIEscCol309924_0967		Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P0AGH8	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	100	1e-179
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.967		VBIEscCol309924_0967		Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	Virulence Factor	Victors	BLAT	123444367	Yersinia enterocolitica subsp. enterocolitica 8081			10216859	94	95	90	1e-155
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.968		VBIEscCol309924_0968		Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)	Drug Target	DrugBank	BLAT	P0AG82	Escherichia coli (strain K12)	N-[2-(1-Maleimidyl)Ethyl]-7-Diethylaminocoumarin-3-Carboxamide;Dihydrogenphosphate Ion	Drug target		100	100	100	1e-201
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.968		VBIEscCol309924_0968		Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P0AG82	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	100	1e-201
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.969		VBIEscCol309924_0969		Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	Drug Target	DrugBank	BLAT	P17169	Escherichia coli (strain K12)	alpha-D-glucose 6-phosphate;2-Deoxy-2-Amino Glucitol-6-Phosphate;Glutamine Hydroxamate;Glucosamine 6-Phosphate;Glucose-6-Phosphate;2-(N-Morpholino)-Ethanesulfonic Acid	Drug target		100	100	100	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.969		VBIEscCol309924_0969		Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	Drug Target	TTD	BLAT	TTDR00753					100	100	100	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.970		VBIEscCol309924_0970		N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	Drug Target	DrugBank	BLAT	P0ACC7	Escherichia coli (strain K12)	Coenzyme A;Uridine-Diphosphate-N-Acetylglucosamine;2-(N-Morpholino)-Ethanesulfonic Acid	Drug target		100	100	100	1e-265
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.971		VBIEscCol309924_0971		ATP synthase epsilon chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0A6E6	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	2e-72
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.972		VBIEscCol309924_0972		ATP synthase beta chain (EC 3.6.3.14)	Human Homolog	Human	BLASTP	NP_001677.2	Homo sapiens				99	87	71	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.972		VBIEscCol309924_0972		ATP synthase beta chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABB4	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-263
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.973		VBIEscCol309924_0973		ATP synthase gamma chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABA6	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-160
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.974		VBIEscCol309924_0974		ATP synthase alpha chain (EC 3.6.3.14)	Human Homolog	Human	BLASTP	NP_001001937.1	Homo sapiens				98	90	56	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.974		VBIEscCol309924_0974		ATP synthase alpha chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABB0	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-292
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.974		VBIEscCol309924_0974		ATP synthase alpha chain (EC 3.6.3.14)	Virulence Factor	Victors	BLAT	16767151	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			19649318	100	100	98	1e-289
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.975		VBIEscCol309924_0975		ATP synthase delta chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABA4	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	6e-92
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.976		VBIEscCol309924_0976		ATP synthase F0 sector subunit b (EC 3.6.3.14)	Drug Target	DrugBank	BLAT	P0ABA0	Escherichia coli (strain K12)	4-Amido-4-Carbamoyl-Butyric Acid	Drug target		100	100	100	2e-78
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.976		VBIEscCol309924_0976		ATP synthase F0 sector subunit b (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABA0	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	2e-78
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.977		VBIEscCol309924_0977		ATP synthase F0 sector subunit c (EC 3.6.3.14)	Transporter	TCDB	BLAT	P68699	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	2e-36
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.978		VBIEscCol309924_0978		ATP synthase F0 sector subunit a (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0AB98	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	99	1e-153
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.979		VBIEscCol309924_0979		ATP synthase protein I	Transporter	TCDB	BLAT	S0WRQ6	Escherichia coli KTE31	the mg(2+)/ca(2+) uniporter (mcu) family.	1.A.77.3.11		100	57	100	2e-33
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.980		VBIEscCol309924_0980		16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)	Antibiotic Resistance	PATRIC	K-mer Search				gene conferring resistance via absence	17238915				
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.987		VBIEscCol309924_0987		Kup system potassium uptake protein	Transporter	TCDB	BLAT	P63183	Escherichia coli	the k(+) uptake permease (kup) family.	2.A.72.1.1	10214935;11682179;15919996;16397293;16738553;2649491;7686882;8226635;8265357;9278503	100	100	100	0.0
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.989		VBIEscCol309924_0989		Ribose ABC transporter, ATP-binding protein RbsA (TC 3.A.1.2.1)	Transporter	TCDB	BLAT	P04983	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.1	1583688;15919996;16738553;3011793;3011794;3086314;6313683;7686882;7982928;8762140;8899705;9278503;9298646;9641984;9922273	100	100	100	1e-285
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.990		VBIEscCol309924_0990		Ribose ABC transporter, permease protein RbsC (TC 3.A.1.2.1)	Transporter	TCDB	BLAT	P0AGI1	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.1	1583688;15919996;16738553;3011793;3011794;3086314;6313683;7686882;7982928;8762140;8899705;9278503;9298646;9641984;9922273	100	100	100	1e-175
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.991		VBIEscCol309924_0991		Ribose ABC transporter, substrate-binding protein RbsB (TC 3.A.1.2.1)	Drug Target	DrugBank	BLAT	P02925	Escherichia coli (strain K12)	beta-D-Ribopyranose	Drug target		100	100	99	1e-161
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.991		VBIEscCol309924_0991		Ribose ABC transporter, substrate-binding protein RbsB (TC 3.A.1.2.1)	Transporter	TCDB	BLAT	P02925	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.1	1583688;15919996;16738553;3011793;3011794;3086314;6313683;7686882;7982928;8762140;8899705;9278503;9298646;9641984;9922273	100	100	99	1e-161
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.992		VBIEscCol309924_0992		Ribokinase (EC 2.7.1.15)	Drug Target	DrugBank	BLAT	P0A9J6	Escherichia coli (strain K12)	"""Ribose;Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate;Tetrafluoroaluminate Ion"""	Drug target		98	100	99	1e-169
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.994		VBIEscCol309924_0994		Probable transport protein HsrA	Transporter	TCDB	BLAT	P31474	Escherichia coli (strain K12)	the major facilitator superfamily (mfs).	2.A.1.3.51	10754234;15919996;16738553;7686882;9278503	100	100	99	1e-267
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.999		VBIEscCol309924_0999		Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	Drug Target	DrugBank	BLAT	P15770	Escherichia coli (strain K12)	"""2'-Monophosphoadenosine 5'-Diphosphoribose;1,4-Dithiothreitol"""	Drug target		100	100	95	1e-149
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1004		VBIEscCol309924_1004		Peptide deformylase (EC 3.5.1.88)	Drug Target	DrugBank	BLAT	P0A6K3	Escherichia coli (strain K12)	Formic Acid;(S)-2-(Phosphonoxy)Caproyl-L-Leucyl-P-Nitroanilide;2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide;Bb-3497;[HYDROXY(3-PHENYLPROPYL)AMINO]METHANOL	Drug target		100	100	100	4e-90
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1005		VBIEscCol309924_1005		Methionyl-tRNA formyltransferase (EC 2.1.2.9)	Drug Target	DrugBank	BLAT	P23882	Escherichia coli (strain K12)	N-Formylmethionine	Drug target		99	99	97	1e-177
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1007		VBIEscCol309924_1007		Trk potassium uptake system protein TrkA	Transporter	TCDB	BLAT	P0AGI8	Escherichia coli	the k(+) transporter (trk) family.	2.A.38.1.1	1379743;15919996;16397293;16738553;2243799;2674131;7896723;7961514;8412700;9086272;9278503	100	100	100	1e-259
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1007		VBIEscCol309924_1007		Trk potassium uptake system protein TrkA	Virulence Factor	PATRIC_VF	BLAT	Z4660	Escherichia coli O157:H7 str. EDL933		Virulence	15731074	100	100	100	1e-259
