genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.846		VBIEscCol309924_0846		Triosephosphate isomerase (EC 5.3.1.1)	5.3.1.1	Triose-phosphate isomerase	00710	Carbon fixation in photosynthetic organisms
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.851		VBIEscCol309924_0851		Ferredoxin--NADP(+) reductase (EC 1.18.1.2) @ Flavodoxin--NADP(+) reductase (EC 1.19.1.1)	1.18.1.2	Ferredoxin--NADP(+) reductase	00195	Photosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.852		VBIEscCol309924_0852		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00010	Glycolysis / Gluconeogenesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.852		VBIEscCol309924_0852		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00030	Pentose phosphate pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.852		VBIEscCol309924_0852		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00051	Fructose and mannose metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.852		VBIEscCol309924_0852		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.852		VBIEscCol309924_0852		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00710	Carbon fixation in photosynthetic organisms
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.853		VBIEscCol309924_0853		Glycerol kinase (EC 2.7.1.30)	2.7.1.30	Glycerol kinase	00561	Glycerolipid metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.857		VBIEscCol309924_0857		1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.866		VBIEscCol309924_0866		Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00270	Cysteine and methionine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.866		VBIEscCol309924_0866		Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00450	Selenoamino acid metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.866		VBIEscCol309924_0866		Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00920	Sulfur metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867		VBIEscCol309924_0867		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	00260	Glycine, serine and threonine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867		VBIEscCol309924_0867		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	00270	Cysteine and methionine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867		VBIEscCol309924_0867		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	00300	Lysine biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867		VBIEscCol309924_0867		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	2.7.2.4	Aspartate kinase	00260	Glycine, serine and threonine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867		VBIEscCol309924_0867		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	2.7.2.4	Aspartate kinase	00270	Cysteine and methionine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867		VBIEscCol309924_0867		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	2.7.2.4	Aspartate kinase	00300	Lysine biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.869		VBIEscCol309924_0869		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00230	Purine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.869		VBIEscCol309924_0869		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00240	Pyrimidine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.869		VBIEscCol309924_0869		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00760	Nicotinate and nicotinamide metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.870		VBIEscCol309924_0870		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00230	Purine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.870		VBIEscCol309924_0870		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00240	Pyrimidine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.870		VBIEscCol309924_0870		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00760	Nicotinate and nicotinamide metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.872		VBIEscCol309924_0872		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00230	Purine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.872		VBIEscCol309924_0872		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00240	Pyrimidine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.872		VBIEscCol309924_0872		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00760	Nicotinate and nicotinamide metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.873		VBIEscCol309924_0873		5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	00670	One carbon pool by folate
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.873		VBIEscCol309924_0873		5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	00720	Reductive carboxylate cycle (CO2 fixation)
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.874		VBIEscCol309924_0874		Catalase-peroxidase KatG (EC 1.11.1.21)	1.11.1.21	Catalase peroxidase	00360	Phenylalanine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.874		VBIEscCol309924_0874		Catalase-peroxidase KatG (EC 1.11.1.21)	1.11.1.21	Catalase peroxidase	00380	Tryptophan metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.874		VBIEscCol309924_0874		Catalase-peroxidase KatG (EC 1.11.1.21)	1.11.1.21	Catalase peroxidase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.874		VBIEscCol309924_0874		Catalase-peroxidase KatG (EC 1.11.1.21)	1.11.1.21	Catalase peroxidase	00940	Phenylpropanoid biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.877		VBIEscCol309924_0877		Glycerol dehydrogenase (EC 1.1.1.6)	1.1.1.6	Glycerol dehydrogenase	00561	Glycerolipid metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.882		VBIEscCol309924_0882		Pyruvate formate-lyase (EC 2.3.1.54)	2.3.1.54	Formate C-acetyltransferase	00620	Pyruvate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.882		VBIEscCol309924_0882		Pyruvate formate-lyase (EC 2.3.1.54)	2.3.1.54	Formate C-acetyltransferase	00640	Propanoate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.882		VBIEscCol309924_0882		Pyruvate formate-lyase (EC 2.3.1.54)	2.3.1.54	Formate C-acetyltransferase	00650	Butanoate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.887		VBIEscCol309924_0887		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	4.1.1.31	Phosphoenolpyruvate carboxylase	00620	Pyruvate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.887		VBIEscCol309924_0887		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	4.1.1.31	Phosphoenolpyruvate carboxylase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.887		VBIEscCol309924_0887		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	4.1.1.31	Phosphoenolpyruvate carboxylase	00710	Carbon fixation in photosynthetic organisms
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.887		VBIEscCol309924_0887		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	4.1.1.31	Phosphoenolpyruvate carboxylase	00720	Reductive carboxylate cycle (CO2 fixation)
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.888		VBIEscCol309924_0888		N-acetylornithine deacetylase (EC 3.5.1.16)	3.5.1.16	Acetylornithine deacetylase	00330	Arginine and proline metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.889		VBIEscCol309924_0889		N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase	00330	Arginine and proline metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.890		VBIEscCol309924_0890		N-acetylglutamate kinase (EC 2.7.2.8)	2.7.2.8	Acetylglutamate kinase	00330	Arginine and proline metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.891		VBIEscCol309924_0891		Argininosuccinate lyase (EC 4.3.2.1)	4.3.2.1	Argininosuccinate lyase	00250	Alanine, aspartate and glutamate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.891		VBIEscCol309924_0891		Argininosuccinate lyase (EC 4.3.2.1)	4.3.2.1	Argininosuccinate lyase	00330	Arginine and proline metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.892		VBIEscCol309924_0892		Mannonate dehydratase (EC 4.2.1.8)	4.2.1.8	Mannonate dehydratase	00040	Pentose and glucuronate interconversions
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.895		VBIEscCol309924_0895		Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	1.6.1.1	NAD(P)(+) transhydrogenase (B-specific)	00760	Nicotinate and nicotinamide metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.902		VBIEscCol309924_0902		Glutamate racemase (EC 5.1.1.3)	5.1.1.3	Glutamate racemase	00471	D-Glutamine and D-glutamate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.911		VBIEscCol309924_0911		Adenine deaminase (EC 3.5.4.2)	3.5.4.2	Adenine deaminase	00230	Purine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.917		VBIEscCol309924_0917		Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.917		VBIEscCol309924_0917		Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.917		VBIEscCol309924_0917		Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.917		VBIEscCol309924_0917		Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.918		VBIEscCol309924_0918		Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.918		VBIEscCol309924_0918		Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.918		VBIEscCol309924_0918		Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.918		VBIEscCol309924_0918		Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.934		VBIEscCol309924_0934		Galactonate dehydratase (EC 4.2.1.6)	4.2.1.6	Galactonate dehydratase	00052	Galactose metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.935		VBIEscCol309924_0935		2-dehydro-3-deoxyphosphogalactonate aldolase (EC 4.1.2.21)	4.1.2.21	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	00052	Galactose metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.936		VBIEscCol309924_0936		2-dehydro-3-deoxygalactonokinase (EC 2.7.1.58)	2.7.1.58	2-dehydro-3-deoxygalactonokinase	00052	Galactose metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.943		VBIEscCol309924_0943		DNA polymerase III beta subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.943		VBIEscCol309924_0943		DNA polymerase III beta subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.949		VBIEscCol309924_0949		Tryptophanase (EC 4.1.99.1)	4.1.99.1	Tryptophanase	00380	Tryptophan metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.954		VBIEscCol309924_0954		Chromate reductase (EC 1.6.5.2)	1.6.5.2	NAD(P)H dehydrogenase (quinone)	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.961		VBIEscCol309924_0961		6-phospho-beta-glucosidase (EC 3.2.1.86)	3.2.1.86	6-phospho-beta-glucosidase	00010	Glycolysis / Gluconeogenesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.969		VBIEscCol309924_0969		Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	00250	Alanine, aspartate and glutamate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.969		VBIEscCol309924_0969		Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing)	00520	Amino sugar and nucleotide sugar metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.970		VBIEscCol309924_0970		N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	00520	Amino sugar and nucleotide sugar metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.970		VBIEscCol309924_0970		N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	00520	Amino sugar and nucleotide sugar metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.971		VBIEscCol309924_0971		ATP synthase epsilon chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.971		VBIEscCol309924_0971		ATP synthase epsilon chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.971		VBIEscCol309924_0971		ATP synthase epsilon chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.972		VBIEscCol309924_0972		ATP synthase beta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.972		VBIEscCol309924_0972		ATP synthase beta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.972		VBIEscCol309924_0972		ATP synthase beta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.973		VBIEscCol309924_0973		ATP synthase gamma chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.973		VBIEscCol309924_0973		ATP synthase gamma chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.973		VBIEscCol309924_0973		ATP synthase gamma chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.974		VBIEscCol309924_0974		ATP synthase alpha chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.974		VBIEscCol309924_0974		ATP synthase alpha chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.974		VBIEscCol309924_0974		ATP synthase alpha chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.975		VBIEscCol309924_0975		ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.975		VBIEscCol309924_0975		ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.975		VBIEscCol309924_0975		ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.976		VBIEscCol309924_0976		ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.976		VBIEscCol309924_0976		ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.976		VBIEscCol309924_0976		ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.977		VBIEscCol309924_0977		ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.977		VBIEscCol309924_0977		ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.977		VBIEscCol309924_0977		ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.978		VBIEscCol309924_0978		ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.978		VBIEscCol309924_0978		ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.978		VBIEscCol309924_0978		ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.984		VBIEscCol309924_0984		Aspartate--ammonia ligase (EC 6.3.1.1)	6.3.1.1	Aspartate--ammonia ligase	00250	Alanine, aspartate and glutamate metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.984		VBIEscCol309924_0984		Aspartate--ammonia ligase (EC 6.3.1.1)	6.3.1.1	Aspartate--ammonia ligase	00460	Cyanoamino acid metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.984		VBIEscCol309924_0984		Aspartate--ammonia ligase (EC 6.3.1.1)	6.3.1.1	Aspartate--ammonia ligase	00910	Nitrogen metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.992		VBIEscCol309924_0992		Ribokinase (EC 2.7.1.15)	2.7.1.15	Ribokinase	00030	Pentose phosphate pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.999		VBIEscCol309924_0999		Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	1.1.1.25	Shikimate dehydrogenase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1005		VBIEscCol309924_1005		Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	00670	One carbon pool by folate
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1005		VBIEscCol309924_1005		Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2.1.2.9	Methionyl-tRNA formyltransferase	00970	Aminoacyl-tRNA biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1012		VBIEscCol309924_1012		DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1012		VBIEscCol309924_1012		DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00253	Tetracycline biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00340	Histidine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00350	Tyrosine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00360	Phenylalanine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00380	Tryptophan metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00450	Selenoamino acid metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00522	Biosynthesis of 12-, 14- and 16-membered macrolides
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00624	1- and 2-Methylnaphthalene degradation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00627	1,4-Dichlorobenzene degradation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00860	Porphyrin and chlorophyll metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00940	Phenylpropanoid biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00941	Flavonoid biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00942	Anthocyanin biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00950	Isoquinoline alkaloid biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	00981	Insect hormone biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.1053		VBIEscCol309924_1053		Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	2.1.1.-	Methyltransferases	01051	Biosynthesis of ansamycins
