genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.397		VBIEscCol309924_0397		11948	12142	+	195		hypothetical protein	FIG00638821	PLF_561_00003748	PGF_00092347			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.398		VBIEscCol309924_0398		12162	13382	+	1221		SbmA protein	FIG00553824	PLF_561_00000345	PGF_00050078			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.399		VBIEscCol309924_0399		13395	14489	+	1095		Uncharacterized outer membrane protein YaiW	FIG00731883	PLF_561_00000640	PGF_00064840			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.400		VBIEscCol309924_0400		14548	14856	-	309		Inner membrane protein YaiY	FIG00920505	PLF_561_00002488	PGF_00014120			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.401		VBIEscCol309924_0401		15116	15328	+	213		Uncharacterized protein YaiZ	FIG00920505	PLF_561_00001576	PGF_00065403			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.402		VBIEscCol309924_0402		15352	16446	-	1095		D-alanine--D-alanine ligase (EC 6.3.2.4)	FIG01303780	PLF_561_00000878	PGF_10518532	GO:0008716|D-alanine-D-alanine ligase activity	6.3.2.4|D-alanine--D-alanine ligase	00473|D-Alanine metabolism;00550|Peptidoglycan biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.403		VBIEscCol309924_0403		16524	16646	+	123		hypothetical protein	FIG00639238	PLF_561_00003432	PGF_00398778			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.404		VBIEscCol309924_0404		16909	17169	+	261		Anti-adapter protein IraP	FIG00554859	PLF_561_00001826	PGF_06657755			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.405		VBIEscCol309924_0405		17270	18685	+	1416		Alkaline phosphatase (EC 3.1.3.1)	FIG00000766	PLF_561_00000375	PGF_00040141	GO:0004035|alkaline phosphatase activity	3.1.3.1|Alkaline phosphatase	00627|1,4-Dichlorobenzene degradation;00790|Folate biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.406		VBIEscCol309924_0406		18804	19124	+	321		Phosphate starvation-inducible protein PsiF	FIG00634471	PLF_561_00002210	PGF_04927434			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.407		VBIEscCol309924_0407		19241	20341	+	1101		Diguanylate cyclase (EC 2.7.7.65) => DgcC	FIG01318800	PLF_561_00002429	PGF_00037971	GO:0052621|diguanylate cyclase activity	2.7.7.65|Diguanylate cyclase	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.408		VBIEscCol309924_0408		20358	21167	-	810		Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	FIG00133325	PLF_561_00002343	PGF_07609122	GO:0004735|pyrroline-5-carboxylate reductase activity	1.5.1.2|Pyrroline-5-carboxylate reductase	00330|Arginine and proline metabolism
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.409		VBIEscCol309924_0409		21287	21745	+	459		Protein YaiI	FIG00006820	PLF_561_00001884	PGF_08189833			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.410		VBIEscCol309924_0410		21985	22452	+	468		Shikimate kinase III (EC 2.7.1.71)	FIG00146524	PLF_561_00001908	PGF_00051544		2.7.1.71|Shikimate kinase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.411		VBIEscCol309924_0411		22502	22693	+	192		Protein YaiA	FIG00003929	PLF_561_00002337	PGF_00037970			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.412		VBIEscCol309924_0412		22951	23628	+	678		AroM protein	FIG00003966	PLF_561_00000992	PGF_00064775			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.413		VBIEscCol309924_0413		23700	23984	+	285		Pyrimidine/purine nucleoside phosphorylase PpnP	FIG00002791	PLF_561_00001062	PGF_01291506			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.414		VBIEscCol309924_0414		24088	24267	-	180		hypothetical protein	FIG00638863	PLF_561_00004588	PGF_08225224			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.415		VBIEscCol309924_0415		24267	24470	+	204		Protein YkiA	FIG00007251	PLF_561_00003819	PGF_00038011			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.416		VBIEscCol309924_0416		24628	25605	-	978		DNA recombination-dependent growth factor RdgC	FIG00001214	PLF_561_00196589	PGF_02296690			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.417		VBIEscCol309924_0417		25664	26572	+	909		Cryptic sugar kinase Mak	FIG00034774	PLF_561_00000342	PGF_08045617			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.418		VBIEscCol309924_0418		26842	28110	-	1269		Protein AraJ precursor	FIG00004917	PLF_561_00000437	PGF_00037875			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.419		VBIEscCol309924_0419		28152	31295	-	3144		Exonuclease SbcC	FIG01304601	PLF_561_00001341	PGF_08690689	GO:0005524|ATP binding;GO:0005694|chromosome;GO:0051276|chromosome organization and biogenesis		
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.420		VBIEscCol309924_0420		31292	32494	-	1203		Exonuclease SbcD	FIG00000782	PLF_561_00001834	PGF_09155108	GO:0016787|hydrolase activity		
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.421		VBIEscCol309924_0421		32480	32611	+	132		hypothetical protein		PLF_561_00004134	PGF_00151492			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.422		VBIEscCol309924_0422		32684	33373	+	690		Phosphate regulon transcriptional regulatory protein PhoB (SphR)	FIG01290653	PLF_561_00001366	PGF_09160328			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.423		VBIEscCol309924_0423		33431	34726	+	1296		Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	FIG00073301	PLF_561_00000665	PGF_10125211		2.7.13.3|Histidine kinase	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.424		VBIEscCol309924_0424		35133	36452	+	1320		Na(+)-dependent branched-chain amino acid transporter	FIG00905542	PLF_561_00000956	PGF_00069345			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.425		VBIEscCol309924_0425		36528	37901	+	1374		Proline-specific permease ProY	FIG01304256	PLF_561_00001546	PGF_00037558			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.426		VBIEscCol309924_0426		38057	38833	+	777		Maltodextrin glucosidase (EC 3.2.1.20)	FIG00001647	PLF_561_00000925	PGF_00019053	GO:0004558|alpha-glucosidase activity	3.2.1.20|Alpha-glucosidase	00052|Galactose metabolism;00500|Starch and sucrose metabolism
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.427		VBIEscCol309924_0427		38951	39874	+	924		Maltodextrin glucosidase (EC 3.2.1.20)	FIG00001647	PLF_561_00000925	PGF_00019053	GO:0004558|alpha-glucosidase activity	3.2.1.20|Alpha-glucosidase	00052|Galactose metabolism;00500|Starch and sucrose metabolism
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.428		VBIEscCol309924_0428		39879	40460	-	582		Acyl carrier protein phosphodiesterase (EC 3.1.4.14)	FIG00001910	PLF_561_00001496	PGF_06454307	GO:0008770|[acyl-carrier-protein] phosphodiesterase activity	3.1.4.14|[Acyl-carrier-protein] phosphodiesterase	00770|Pantothenate and CoA biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.429		VBIEscCol309924_0429		40679	41749	+	1071		S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17)	FIG00000334	PLF_561_00001560	PGF_00049362		2.4.99.17|S-adenosylmethionine:tRNA ribosyltransferase-isomerase	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.430		VBIEscCol309924_0430		41804	42931	+	1128		Queuine tRNA-ribosyltransferase (EC 2.4.2.29)	FIG00000274	PLF_561_00001482	PGF_02061452	GO:0008479|queuine tRNA-ribosyltransferase activity	2.4.2.29|tRNA-guanine(34) transglycosylase	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.431		VBIEscCol309924_0431		42954	43286	+	333		Protein translocase subunit YajC	FIG00051656	PLF_561_00002727	PGF_00685189			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.432		VBIEscCol309924_0432		43347	45161	+	1815		Protein translocase subunit SecD	FIG00001617	PLF_561_00000552	PGF_05949521			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.433		VBIEscCol309924_0433		45172	46143	+	972		Protein translocase subunit SecF	FIG00000468	PLF_561_00001290	PGF_03589438			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.434		VBIEscCol309924_0434		46273	46620	+	348		Uncharacterized protein YajD	FIG01308092	PLF_561_00002241	PGF_00065404			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.435		VBIEscCol309924_0435		46658	47542	-	885		Nucleoside-specific channel-forming protein Tsx precursor	FIG00554756	PLF_561_00001755	PGF_03376111			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.436		VBIEscCol309924_0436		47841	48380	-	540		Hypothetical lipoprotein yajI	FIG00634444	PLF_561_00000208	PGF_00013088			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.437		VBIEscCol309924_0437		48531	48980	+	450		Ribonucleotide reductase transcriptional regulator NrdR	FIG00000382	PLF_561_00002222	PGF_00048643			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.438		VBIEscCol309924_0438		48984	50087	+	1104		Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)		PLF_561_00002478	PGF_00423089	GO:0008703|5-amino-6-(5-phosphoribosylamino)uracil reductase activity;GO:0008835|diaminohydroxyphosphoribosylaminopyrimidine deaminase activity	1.1.1.193|5-amino-6-(5-phosphoribosylamino)uracil reductase;3.5.4.26|Diaminohydroxyphosphoribosylaminopyrimidine deaminase	00740|Riboflavin metabolism;00740|Riboflavin metabolism
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.439		VBIEscCol309924_0439		50176	50646	+	471		6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)	FIG00000231	PLF_561_00002687	PGF_00426932		2.5.1.78|6,7-dimethyl-8-ribityllumazine synthase	00740|Riboflavin metabolism
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.440		VBIEscCol309924_0440		50666	51085	+	420		Transcription termination protein NusB	FIG00016836	PLF_561_00002603	PGF_10450086	GO:0003723|RNA binding		
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.441		VBIEscCol309924_0441		51163	52140	+	978		Thiamine-monophosphate kinase (EC 2.7.4.16)	FIG00000570	PLF_561_00002231	PGF_02191019	GO:0009030|thiamin phosphate kinase activity	2.7.4.16|Thiamine-phosphate kinase	00730|Thiamine metabolism
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.442		VBIEscCol309924_0442		52127	52636	+	510		Phosphatidylglycerophosphatase A (EC 3.1.3.27)	FIG00000982	PLF_561_00002211	PGF_06458877	GO:0008962|phosphatidylglycerophosphatase activity	3.1.3.27|Phosphatidylglycerophosphatase	00564|Glycerophospholipid metabolism
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.443		VBIEscCol309924_0443		52690	53664	-	975		NADPH dependent aldo-keto reductase => YajO	FIG00553873	PLF_561_00000506	PGF_08072252			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.444		VBIEscCol309924_0444		53719	55581	-	1863		1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)	FIG00000343	PLF_561_00000840	PGF_00426115	GO:0008661|1-deoxy-D-xylulose-5-phosphate synthase activity	2.2.1.7|1-deoxy-D-xylulose-5-phosphate synthase	00730|Thiamine metabolism;00900|Terpenoid backbone biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.445		VBIEscCol309924_0445		55606	56505	-	900		(2E,6E)-farnesyl diphosphate synthase (EC 2.5.1.10) @ Dimethylallyltransferase (EC 2.5.1.1)	FIG01306829	PLF_561_00002159	PGF_05860770	GO:0004337|geranyltranstransferase activity;GO:0004161|dimethylallyltranstransferase activity	2.5.1.10|(2E,6E)-farnesyl diphosphate synthase;2.5.1.1|Dimethylallyltranstransferase	00900|Terpenoid backbone biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.446		VBIEscCol309924_0446		56505	56747	-	243		Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)	FIG00000435	PLF_561_00002562	PGF_05076104	GO:0008855|exodeoxyribonuclease VII activity	3.1.11.6|Exodeoxyribonuclease VII	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.447		VBIEscCol309924_0447		56953	58401	+	1449		tRNA 4-thiouridine synthase (EC 2.8.1.4) / Rhodanese-like domain required for thiamine synthesis	FIG00000718	PLF_561_00001396	PGF_00413237		2.8.1.4|tRNA sulfurtransferase	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.448		VBIEscCol309924_0448		58455	59045	-	591		DJ-1/YajL/PfpI superfamily, includes chaperone protein YajL (former ThiJ), parkinsonism-associated protein DJ-1, peptidases PfpI, Hsp31	FIG00002967	PLF_561_00002694	PGF_07489704			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.449		VBIEscCol309924_0449		59008	59919	-	912		2-dehydropantoate 2-reductase (EC 1.1.1.169)	FIG00034973	PLF_561_00001102	PGF_07730014	GO:0008677|2-dehydropantoate 2-reductase activity	1.1.1.169|2-dehydropantoate 2-reductase	00770|Pantothenate and CoA biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.450		VBIEscCol309924_0450		60087	60578	+	492		UPF0234 protein Yitk	FIG01304076	PLF_561_00002982	PGF_03647550			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.451		VBIEscCol309924_0451		60706	62070	-	1365		Inner membrane transport protein YajR	FIG00453115	PLF_561_00002308	PGF_00014284			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.452		VBIEscCol309924_0452		62219	63109	-	891		Heme O synthase, protoheme IX farnesyltransferase, COX10-CtaB	FIG00000497	PLF_561_00001189	PGF_07157721			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.453		VBIEscCol309924_0453		63121	63396	-	276		Cytochrome O ubiquinol oxidase subunit IV (EC 1.10.3.-)	FIG00001063	PLF_561_00002175	PGF_04012930	GO:0006118|electron transport;GO:0016021|integral to membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.454		VBIEscCol309924_0454		63450	64064	-	615		Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-)	FIG00001056	PLF_561_00002075	PGF_00420155	GO:0004129|cytochrome-c oxidase activity;GO:0006118|electron transport;GO:0016020|membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.455		VBIEscCol309924_0455		64054	66045	-	1992		Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)	FIG00001077	PLF_561_00001712	PGF_08301315	GO:0004129|cytochrome-c oxidase activity;GO:0006118|electron transport;GO:0016020|membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.456		VBIEscCol309924_0456		66067	66954	-	888		Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)	FIG00001095	PLF_561_00000914	PGF_05122891	GO:0004129|cytochrome-c oxidase activity;GO:0005507|copper ion binding;GO:0006118|electron transport;GO:0008827|cytochrome o ubiquinol oxidase activity;GO:0016020|membrane;GO:0016021|integral to membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.457		VBIEscCol309924_0457		67473	68948	-	1476		AmpG permease	FIG00003406	PLF_561_00001819	PGF_06747785			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.458		VBIEscCol309924_0458		68992	69570	-	579		Hypothetical lipoprotein YajG precursor	FIG00003192	PLF_561_00003037	PGF_00013082			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.459		VBIEscCol309924_0459		69632	69751	-	120		hypothetical protein	FIG00640299	PLF_561_00004076	PGF_10408437			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.460		VBIEscCol309924_0460		69875	70192	+	318		Cell division protein BolA	FIG00021808	PLF_561_00002470	PGF_00649271	GO:0030528|transcription regulator activity		
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.461		VBIEscCol309924_0461		70201	70389	+	189		hypothetical protein	FIG00637933	PLF_561_00003186	PGF_00198295			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.462		VBIEscCol309924_0462		70536	71834	+	1299		Cell division trigger factor (EC 5.2.1.8)	FIG00000286	PLF_561_00000676	PGF_02452671		5.2.1.8|Peptidylprolyl isomerase	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.463		VBIEscCol309924_0463		72080	72703	+	624		ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)	FIG00000028	PLF_561_00002267	PGF_00285620		3.4.21.92|Endopeptidase Clp	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.464		VBIEscCol309924_0464		72829	74103	+	1275		ATP-dependent Clp protease ATP-binding subunit ClpX	FIG00000241	PLF_561_00002545	PGF_00016338			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.465		VBIEscCol309924_0465		74291	76645	+	2355		ATP-dependent protease La (EC 3.4.21.53) Type I	FIG00132617	PLF_561_00000493	PGF_04438983		3.4.21.53|Endopeptidase La	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.466		VBIEscCol309924_0466		76854	77126	+	273		DNA-binding protein HU-beta	FIG00023268	PLF_561_00003239	PGF_04636538	GO:0003677|DNA binding		
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.467		VBIEscCol309924_0467		77318	79189	+	1872		Peptidyl-prolyl cis-trans isomerase PpiD (EC 5.2.1.8)	FIG01307267	PLF_561_00001019	PGF_08442788		5.2.1.8|Peptidylprolyl isomerase	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.468		VBIEscCol309924_0468		79340	79711	+	372		hypothetical protein	FIG01200701	PLF_561_00002052	PGF_10513482			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.469		VBIEscCol309924_0469		79817	80215	+	399		4-hydroxybenzoyl-CoA thioesterase family active site	FIG00002515	PLF_561_00002379	PGF_00424228	GO:0003824|catalytic activity		
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.470		VBIEscCol309924_0470		80267	80962	-	696		7-cyano-7-deazaguanine synthase (EC 6.3.4.20)	FIG00000491	PLF_561_00002542	PGF_00625415		6.3.4.20|7-cyano-7-deazaguanine synthase	00790|Folate biosynthesis
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.471		VBIEscCol309924_0471		81027	82727	-	1701		Uncharacterized substrate-biding protein YbaE	FIG00451095	PLF_561_00000447	PGF_00065847			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.472		VBIEscCol309924_0472		82827	83645	+	819		HMP-PP hydrolase (pyridoxal phosphatase) Cof, detected in genetic screen for thiamin metabolic genes		PLF_561_00002483	PGF_00010634			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.473		VBIEscCol309924_0473		83829	84287	+	459		Transposase, IS200 family	FIG01306568	PLF_561_00000184	PGF_08338115			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.474		VBIEscCol309924_0474		84509	84967	+	459		DNA-binding transcriptional activator DecR, AsnC family	FIG00553470	PLF_561_00000930	PGF_00039367			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.475		VBIEscCol309924_0475		84997	86769	+	1773		Efflux ABC transporter, permease/ATP-binding protein MdlA	FIG01047725	PLF_561_00018404	PGF_02868070			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.476		VBIEscCol309924_0476		86762	88543	+	1782		Efflux ABC transporter, permease/ATP-binding protein MdlB	FIG00731543	PLF_561_00003737	PGF_01603398			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.477		VBIEscCol309924_0477		88557	88697	-	141		hypothetical protein		PLF_561_00003378	PGF_00361260			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.478		VBIEscCol309924_0478		88724	89062	+	339		Nitrogen regulatory protein P-II, GlnK	FIG01288587	PLF_561_00002113	PGF_01681855			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.479		VBIEscCol309924_0479		89092	90378	+	1287		Ammonium transporter	FIG00004764	PLF_561_00001705	PGF_06614457			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.480		VBIEscCol309924_0480		90427	91287	-	861		Acyl-CoA thioesterase II (EC 3.1.2.-)	FIG00002217	PLF_561_00002382	PGF_00922738		3.1.2.-|Thiolester hydrolases.	00061|Fatty acid biosynthesis;00360|Phenylalanine metabolism;00362|Benzoate degradation via hydroxylation;00592|alpha-Linolenic acid metabolism;00903|Limonene and pinene degradation;01040|Biosynthesis of unsaturated fatty acids
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.481		VBIEscCol309924_0481		91520	92077	+	558		Uncharacterized lipoprotein YbaY	FIG00923783	PLF_561_00001847	PGF_02887090			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.482		VBIEscCol309924_0482		92108	92419	-	312		DNA base-flipping protein	FIG00904545	PLF_561_00002475	PGF_07090748			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.483		VBIEscCol309924_0483		92798	93151	+	354		Protein of unknown function DUF1428	FIG01310049	PLF_561_00002125	PGF_00038252			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.484		VBIEscCol309924_0484		93193	94743	-	1551		c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeB	FIG00732773	PLF_561_00000452	PGF_00040462	GO:0071111|cyclic-guanylate-specific phosphodiesterase activity	3.1.4.52|Cyclic-guanylate-specific phosphodiesterase	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.485		VBIEscCol309924_0485		94907	95377	-	471		Inner membrane protein YlaC	FIG00920505	PLF_561_00001632	PGF_00014190			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.486		VBIEscCol309924_0486		95493	96044	-	552		Maltose O-acetyltransferase (EC 2.3.1.79)	FIG00001636	PLF_561_00002496	PGF_05562436	GO:0008925|maltose O-acetyltransferase activity	2.3.1.79|Maltose O-acetyltransferase	
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.487		VBIEscCol309924_0487		96218	96436	-	219		Haemolysin expression modulating protein	FIG00905907	PLF_561_00000014	PGF_00010851			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.488		VBIEscCol309924_0488		96462	96836	-	375		Hha toxicity modulator TomB	FIG00554918	PLF_561_00002640	PGF_00011644			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.489		VBIEscCol309924_0489		97381	100530	-	3150		Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)	FIG00034851	PLF_561_00000364	PGF_00029683			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.490		VBIEscCol309924_0490		100553	101638	-	1086		Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA	FIG01304998	PLF_561_00001331	PGF_00945778			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.491		VBIEscCol309924_0491		101888	102535	+	648		Transcriptional regulator of acrAB operon, AcrR	FIG00007172	PLF_561_00000514	PGF_05410572			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.492		VBIEscCol309924_0492		102663	106025	+	3363		Mechanosensitive channel MscK	FIG00021330	PLF_561_00000635	PGF_02906415			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.493		VBIEscCol309924_0493		106237	106398	-	162		Uncharacterized protein YbaM	FIG00920505	PLF_561_00003130	PGF_09324423			
562.2283	Escherichia coli GSK2023	AXOD01000004	PATRIC	CDS	fig|562.2283.peg.494		VBIEscCol309924_0494		106412	106939	-	528		Primosomal replication protein N prime prime	FIG00002275	PLF_561_00028667	PGF_00036675			
