genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	property	source	evidence	source_id	organism	function	classification	pmid	query_coverage	subject_coverage	identity	e_value
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.565				Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)	Virulence Factor	PATRIC_VF	BLAT	SL1344_0566	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Virulence	16518469	100	100	88	1e-108
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.565				Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)	Virulence Factor	Victors	BLAT	16763955	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			16518469	100	100	88	1e-108
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.569				hypothetical protein	Transporter	TCDB	BLAT	K4WL31	Escherichia coli O111:H11 str. CVM9553	the toxic hok/gef protein (hok/gef) family.	1.E.53.1.9		100	60	98	7e-20
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.571				4'-phosphopantetheinyl transferase (EC 2.7.8.-) [enterobactin] siderophore	Virulence Factor	VFDB	BLAT	VFG000929	Escherichia coli CFT073		Iron uptake;Siderophore		100	81	95	1e-113
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.572				TonB-dependent receptor; Outer membrane receptor for ferric enterobactin and colicins B, D	Transporter	TCDB	BLAT	P05825	Escherichia coli	the outer membrane receptor (omr) family.	1.B.14.1.22	16738553;2201687;2526281;2974033;3015941;8905232;9278503;9886293	100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.572				TonB-dependent receptor; Outer membrane receptor for ferric enterobactin and colicins B, D	Virulence Factor	VFDB	BLAT	VFG000923	Escherichia coli CFT073		Iron uptake;Siderophore		100	100	99	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.574				Enterobactin esterase	Virulence Factor	VFDB	BLAT	VFG044159	Escherichia coli CFT073				100	100	95	1e-240
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.576				Enterobactin synthetase component F, serine activating enzyme (EC 2.7.7.-)	Virulence Factor	VFDB	BLAT	VFG000930	Escherichia coli CFT073		Iron uptake;Siderophore		99	99	97	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.579				Ferric enterobactin transport ATP-binding protein FepC (TC 3.A.1.14.2)	Transporter	TCDB	BLAT	P23878	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.14.2	15919996;16738553;1787794;1838574;19815525;9278503	100	100	100	1e-154
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.579				Ferric enterobactin transport ATP-binding protein FepC (TC 3.A.1.14.2)	Virulence Factor	VFDB	BLAT	VFG000925	Escherichia coli CFT073		Iron uptake;Siderophore		99	99	99	1e-153
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.580				Ferric enterobactin transport system permease protein FepG (TC 3.A.1.14.2)	Transporter	TCDB	BLAT	P23877	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.14.2	15919996;16738553;1787794;1838574;19815525;9278503	100	100	100	1e-181
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.580				Ferric enterobactin transport system permease protein FepG (TC 3.A.1.14.2)	Virulence Factor	VFDB	BLAT	VFG000928	Escherichia coli CFT073		Iron uptake;Siderophore		100	100	97	1e-178
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.581				Ferric enterobactin transport system permease protein FepD (TC 3.A.1.14.2)	Transporter	TCDB	BLAT	P23876	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.14.2	15919996;16738553;1787794;1838574;19815525;9278503	100	100	100	1e-180
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.581				Ferric enterobactin transport system permease protein FepD (TC 3.A.1.14.2)	Virulence Factor	VFDB	BLAT	VFG000926	Escherichia coli CFT073		Iron uptake;Siderophore		100	98	99	1e-179
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.582				Enterobactin exporter EntS	Transporter	TCDB	BLAT	P24077	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.38.1	12068807;15919996;16738553;1787794;1838574;9278503	100	100	100	1e-235
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.582				Enterobactin exporter EntS	Virulence Factor	VFDB	BLAT	VFG044165	Escherichia coli CFT073				100	100	99	1e-233
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.583				Ferric enterobactin-binding periplasmic protein FepB (TC 3.A.1.14.2)	Transporter	TCDB	BLAT	C8U2V6	Escherichia coli O103:H2 (strain 12009 / EHEC)	the atp-binding cassette (abc) superfamily.	3.A.1.14.2	15919996;16738553;1787794;1838574;19815525;9278503	100	100	99	1e-177
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.583				Ferric enterobactin-binding periplasmic protein FepB (TC 3.A.1.14.2)	Virulence Factor	VFDB	BLAT	VFG000924	Escherichia coli CFT073		Iron uptake;Siderophore		100	100	100	1e-178
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.584				Isochorismate synthase (EC 5.4.4.2) @ Isochorismate synthase (EC 5.4.4.2) [enterobactin] siderophore @ Isochorismate synthase (EC 5.4.4.2) of siderophore biosynthesis	Virulence Factor	VFDB	BLAT	VFG000931	Escherichia coli CFT073		Iron uptake;Siderophore		100	98	99	1e-224
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.585				2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) [enterobactin] siderophore @ 2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) of siderophore biosynthesis	Virulence Factor	VFDB	BLAT	VFG000932	Escherichia coli CFT073		Iron uptake;Siderophore		100	100	99	1e-312
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.586				Isochorismatase (EC 3.3.2.1) [enterobactin] siderophore / Apo-aryl carrier domain of EntB @ Isochorismatase (EC 3.3.2.1) of siderophore biosynthesis	Virulence Factor	VFDB	BLAT	VFG000933	Escherichia coli CFT073		Iron uptake;Siderophore		100	100	99	1e-167
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.587				2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) [enterobactin] siderophore @ 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) of siderophore biosynthesis	Virulence Factor	VFDB	BLAT	VFG000934	Escherichia coli CFT073		Iron uptake;Siderophore		100	100	97	1e-135
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.589				Carbon starvation protein A	Transporter	TCDB	BLAT	P15078	Escherichia coli	the putative peptide transporter carbon starvation csta (csta) family.	2.A.114.1.1	15919996;16738553;1848300;2521622;9278503	100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.589				Carbon starvation protein A	Virulence Factor	PATRIC_VF	BLAT	SL1344_0588	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Virulence	15182677	100	100	97	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.589				Carbon starvation protein A	Virulence Factor	Victors	BLAT	16763977	"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 "			15182677	100	100	97	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.599				Alkyl hydroperoxide reductase protein F	Drug Target	DrugBank	BLAT	P35340	Escherichia coli (strain K12)	Flavin adenine dinucleotide	Drug target		100	100	100	1e-302
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.605				Citrate Succinate antiporter (TC 2.A.47.3.2)	Transporter	TCDB	BLAT	P0AE74	Escherichia coli	the divalent anion:na(+) symporter (dass) family.	2.A.47.3.2	16738553;8905232;9278503;9696764	99	97	100	1e-280
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.611				[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	Drug Target	DrugBank	BLAT	P77390	Escherichia coli (strain K12)	Nitrofural	Drug target		100	100	100	1e-205
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.611				[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	Virulence Factor	PATRIC_VF	BLAT	STM474_0645	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74		Virulence	17526851	94	93	88	1e-173
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.611				[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	Virulence Factor	Victors	BLAT	16764001	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			17526851	94	93	88	1e-173
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.613				Tricarboxylate transport transcriptional regulator TctD => Citrate response regulator CitB	Virulence Factor	PATRIC_VF	BLAT	STM474_0647	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74		Virulence	17526851	100	100	84	1e-107
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.613				Tricarboxylate transport transcriptional regulator TctD => Citrate response regulator CitB	Virulence Factor	Victors	BLAT	16764003	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			17526851	100	100	84	1e-107
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.614				C4-dicarboxylate transporter DcuC (TC 2.A.61.1.1)	Transporter	TCDB	BLAT	P0ABP3	Escherichia coli	the c4-dicarboxylate uptake c (dcuc) family.	2.A.61.1.1	10368146;15919996;16738553;8905232;8955408;9278503	100	100	100	1e-255
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.616				Lipid A palmitoyltransferase PagP (EC 2.3.1.251)	Drug Target	DrugBank	BLAT	P37001	Escherichia coli (strain K12)	Dodecyl Sulfate;Lauryl Dimethylamine-N-Oxide	Drug target		100	100	100	1e-115
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.617				Cold shock protein of CSP family => CspE (naming convention as in E.coli)	Virulence Factor	PATRIC_VF	BLAT	SL1344_0617	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Virulence	16518469	100	98	98	2e-32
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.617				Cold shock protein of CSP family => CspE (naming convention as in E.coli)	Virulence Factor	Victors	BLAT	16764006	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			16518469	100	100	98	2e-32
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.618				Fluoride ion transporter CrcB	Transporter	TCDB	BLAT	P37002	Escherichia coli	the camphor resistance or fluoride exporter (fluc) family.	1.A.43.1.1	12904550;15919996;16738553;8844142;8905232;9278503	100	100	100	2e-68
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.621				Twin-arginine translocation protein TatE	Transporter	TCDB	BLAT	P0A843	Escherichia coli	the twin arginine targeting (tat) family.	2.A.64.1.1	10593889;10652088;11279240;11422364;11781311;11867724;11952898;12427031;1379743;15571732;15663945;1577793;15919996;16027357;16738553;8905232;9278503;9546395;9649434;9660752	100	100	100	3e-29
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.626				D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	Drug Target	DrugBank	BLAT	P0AEB2	Escherichia coli (strain K12)	Cefmetazole;Cefoperazone;Cefoxitin;BOC-GAMMA-D-GLU-L-LYS(CBZ)-D-BOROALA	Drug target		94	100	100	1e-235
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.629				Rod shape-determining protein RodA	Transporter	TCDB	BLAT	P0ABG7	Escherichia coli	the bacterial murein precursor exporter (mpe) family.	2.A.103.1.2	15919996;16738553;2644207;3316191;8905232;9278503	100	100	100	1e-210
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.630				Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)	Drug Target	DrugBank	BLAT	P0AD65	Escherichia coli (strain K12)	Ertapenem;Ceftazidime;Mezlocillin;Amdinocillin;Cefazolin;Cefonicid;Cefoperazone;Cefepime;Ceftibuten;Imipenem;Doripenem	Drug target		100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.630				Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)	Drug Target	TTD	BLAT	TTDS00211					100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.634				Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	Drug Target	DrugBank	BLAT	P0A753	Shigella flexneri	Citric Acid	Drug target		100	100	100	1e-125
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.634				Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	Drug Target	TTD	BLAT	TTDR00348					100	50	100	1e-125
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.636				LPS-assembly lipoprotein LptE	Transporter	TCDB	BLAT	P0ADC1	Escherichia coli (strain K12)	the outer membrane lipopolysaccharide export porin (lps-ep) family.	1.B.42.1.2	15919996;16738553;18375759;7610040;9278503	100	100	100	1e-104
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.647				Glutamate/aspartate ABC transporter, ATP-binding protein GltL (TC 3.A.1.3.4)	Transporter	TCDB	BLAT	P0AAG3	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.4	10493123;1091635;1091636;15919996;16738553;8905232;9278503	100	100	100	1e-134
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.648				Glutamate/aspartate ABC transporter, permease protein GltK (TC 3.A.1.3.4)	Transporter	TCDB	BLAT	P0AER5	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.4	10493123;1091635;1091636;15919996;16738553;8905232;9278503	100	100	100	1e-121
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.649				Glutamate/aspartate ABC transporter, permease protein GltJ (TC 3.A.1.3.4)	Transporter	TCDB	BLAT	P0AER3	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.4	10493123;1091635;1091636;15919996;16738553;8905232;9278503	100	100	100	1e-140
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.650				Glutamate/aspartate ABC transporter, substrate-binding protein GltI (TC 3.A.1.3.4)	Transporter	TCDB	BLAT	P37902	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.3.4	10493123;1091635;1091636;15919996;16738553;8905232;9278503	100	100	100	1e-172
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.653				Magnesium and cobalt efflux protein CorC	Transporter	TCDB	BLAT	P0A2L3	Salmonella typhimurium	the hlyc/corc (hcc) family.	9.A.40.1.2	11677609;1779764	100	100	97	1e-162
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.654				Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly	Drug Target	TTD	BLAT	TTDNR00665					100	100	100	9e-86
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.663				Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	Drug Target	DrugBank	BLAT	P0A759	Escherichia coli (strain K12)	2-Deoxy-2-Amino Glucitol-6-Phosphate;16g	Drug target		100	100	100	1e-155
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.663				Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	Human Homolog	Human	BLASTP	XP_006714055.1	Homo sapiens				96	88	59	0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.665				PTS system, N-acetylglucosamine-specific IIC component / PTS system, N-acetylglucosamine-specific IIB component (EC 2.7.1.193) / PTS system, N-acetylglucosamine-specific IIA component (EC 2.7.1.193)	Transporter	TCDB	BLAT	P09323	Escherichia coli	the pts glucose-glucoside (glc) family.	4.A.1.1.2	15919996;16738553;3056518;3284790;8905232;9278503	100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.669				Outer membrane porin for chitooligosaccharides ChiP	Transporter	TCDB	BLAT	P75733	Escherichia coli (strain K12)	the outer membrane porin (opr) family.	1.B.25.1.13	16738553;8905232;9278503	100	100	100	1e-289
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.671				Ferric uptake regulation protein FUR	Virulence Factor	PATRIC_VF	BLAT	SEN0657	Salmonella enterica subsp. enterica serovar Enteritidis str. P125109		Virulence	19577637	97	96	100	7e-82
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.671				Ferric uptake regulation protein FUR	Virulence Factor	Victors	BLAT	15642106	Vibrio cholerae O1 biovar El Tor str. N16961			11952899	89	88	81	2e-60
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.672				Flavodoxin 1	Drug Target	DrugBank	BLAT	P61949	Escherichia coli (strain K12)	Riboflavin Monophosphate	Drug target		100	100	100	1e-102
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.676				Phosphoglucomutase (EC 5.4.2.2)	Virulence Factor	Victors	BLAT	162420967	Yersinia pestis Angola			12009274	99	99	83	1e-271
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.680				Putrescine/proton symporter, putrescine/ornithine antiporter PotE	Transporter	TCDB	BLAT	P0AAF1	Escherichia coli	the amino acid-polyamine-organocation (apc) family.	2.A.3.2.1	15919996;16738553;1939141;8905232;9278503	100	100	100	1e-253
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.682				DNA-binding response regulator KdpE	Antibiotic Resistance	CARD	BLAT	NP_415222.1	Escherichia coli str. K-12 substr. MG1655		aminoglycoside resistance gene		100	100	100	1e-125
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.684				Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Transporter	TCDB	BLAT	P03961	Escherichia coli	the p-type atpase (p-atpase) superfamily.	3.A.3.7.1	1288322;1532388;15919996;16738553;6146979;8905232;9278503	100	100	100	1e-104
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.685				Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Drug Target	DrugBank	BLAT	P03960	Escherichia coli (strain K12)	Phosphoaminophosphonic Acid-Adenylate Ester	Drug target		100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.685				Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Transporter	TCDB	BLAT	P03960	Escherichia coli	the p-type atpase (p-atpase) superfamily.	3.A.3.7.1	1288322;1532388;15919996;16738553;6146979;8905232;9278503	100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.686				Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Transporter	TCDB	BLAT	P03959	Escherichia coli	the p-type atpase (p-atpase) superfamily.	3.A.3.7.1	1288322;1532388;15919996;16738553;6146979;8905232;9278503	100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.687				Protein KdpF	Transporter	TCDB	BLAT	P36937	Escherichia coli (strain K12)	the p-type atpase (p-atpase) superfamily.	3.A.3.7.1	1288322;1532388;15919996;16738553;6146979;8905232;9278503	41	96	100	1e-06
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.689				Protein RhsC	Virulence Factor	PATRIC_VF	BLAT	Z5014	Escherichia coli O157:H7 str. EDL933		Virulence	15731074	88	89	97	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.689				Protein RhsC	Virulence Factor	Victors	BLAT	15804134	Escherichia coli O157:H7 str. EDL933			15731074	88	89	97	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.696				Deoxyribodipyrimidine photolyase (EC 4.1.99.3)	Drug Target	DrugBank	BLAT	P00914	Escherichia coli (strain K12)	Flavin adenine dinucleotide	Drug target		100	100	100	1e-287
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.697				Dipeptide/H+ symporter DtpD	Transporter	TCDB	BLAT	P75742	Escherichia coli (strain K12)	the proton-dependent oligopeptide transporter (pot/ptr) family.	2.A.17.1.4	15919996;16738553;8905232;9278503	100	100	100	1e-289
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.706				Uncharacterized outer membrane usher protein YbgQ	Transporter	TCDB	BLAT	P75750	Escherichia coli (strain K12)	the outer membrane fimbrial usher porin (fup) family.	1.B.11.2.2	16738553;8905232;9278503	100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.709				Succinate dehydrogenase cytochrome b-556 subunit	Drug Target	DrugBank	BLAT	P69054	Escherichia coli (strain K12)	"""Atpenin A5;2-[1-METHYLHEXYL]-4,6-DINITROPHENOL;UBIQUINONE-2"""	Drug target		98	72	100	2e-46
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.710				Succinate dehydrogenase hydrophobic membrane anchor protein	Drug Target	DrugBank	BLAT	P0AC44	Escherichia coli (strain K12)	"""Atpenin A5;2-[1-METHYLHEXYL]-4,6-DINITROPHENOL;UBIQUINONE-2"""	Drug target		100	100	100	4e-59
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.711				Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Drug Target	DrugBank	BLAT	P0AC41	Escherichia coli (strain K12)	"""Atpenin A5;2-[1-METHYLHEXYL]-4,6-DINITROPHENOL;UBIQUINONE-2"""	Drug target		100	100	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.711				Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Human Homolog	Human	BLASTP	XP_005248386.1	Homo sapiens				98	87	52	0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.712				Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	Drug Target	DrugBank	BLAT	P07014	Escherichia coli (strain K12)	"""Atpenin A5;2-[1-METHYLHEXYL]-4,6-DINITROPHENOL;UBIQUINONE-2"""	Drug target		100	100	100	1e-141
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.712				Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	Human Homolog	Human	BLASTP	NP_002991.2	Homo sapiens				96	82	55	0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.714				Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)	Human Homolog	Human	BLASTP	NP_001924.2	Homo sapiens				60	55	57	0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.716				Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	Human Homolog	Human	BLASTP	NP_003840.2	Homo sapiens				96	82	67	0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.718				PTS system, 2-O-alpha-mannosyl-D-glycerate-specific IIA component (EC 2.7.1.195) / PTS system, 2-O-alpha-mannosyl-D-glycerate-specific IIB component (EC 2.7.1.195) / PTS system, 2-O-alpha-mannosyl-D-glycerate-specific IIC component	Transporter	TCDB	BLAT	P54745	Escherichia coli	the pts fructose-mannitol (fru) family.	4.A.2.1.3	15919996;16738553;8905232;9063979;9278503	100	96	100	0.0
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.721				Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	Transporter	TCDB	BLAT	P0ABJ9	Escherichia coli (strain K12)	the proton-translocating cytochrome oxidase (cox) superfamily.	3.D.4.3.2	15919996;16079137;16738553;1689724;1724280;2843510;3138232;8905232;9278503	100	100	100	1e-306
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.722				Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	Transporter	TCDB	BLAT	P0ABK2	Escherichia coli (strain K12)	the proton-translocating cytochrome oxidase (cox) superfamily.	3.D.4.3.2	15919996;16079137;16738553;1689724;1724280;2843510;3138232;8905232;9278503	100	100	100	1e-225
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.723				Cytochrome d ubiquinol oxidase subunit X (EC 1.10.3.-)	Transporter	TCDB	BLAT	P56100	Escherichia coli (strain K12)	the 1 tms cydx/appx cytochrome bd oxidase activating (cydx/appx) family.	9.B.85.1.1		100	100	100	3e-14
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.724				Cyd operon protein YbgE	Transporter	TCDB	BLAT	P0AAV0	Escherichia coli (strain K12)	"""the 3 tms cyd operon protein, cydx (cydx) family."""	8.A.79.1.1		100	100	100	4e-51
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.726				Tol-Pal system protein TolQ	Transporter	TCDB	BLAT	P0ABU9	Escherichia coli	the h(+)- or na(+)-translocating bacterial flagellar motor/exbbd outer membrane transport energizer (mot/exb) superfamily.	1.A.30.2.2	11206551;11258796;15919996;16738553;3294803;8300535;8331075;8376353;8905232;9278503	100	98	100	1e-124
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.727				Tol biopolymer transport system, TolR protein	Transporter	TCDB	BLAT	P0ABV8	Escherichia coli O157:H7	the h(+)- or na(+)-translocating bacterial flagellar motor/exbbd outer membrane transport energizer (mot/exb) superfamily.	1.A.30.2.2	11206551;11258796;15919996;16738553;3294803;8300535;8331075;8376353;8905232;9278503	100	100	100	1e-72
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.728				TolA protein	Transporter	TCDB	BLAT	P19934	Escherichia coli	the tonb-exbb-exbd/tola-tolq-tolr outer membrane receptor energizers and stabilizers (tonb/tola) family.	2.C.1.2.1	10404600;1574003;16352602;16738553;2068069;2687247;7567469;8905232;8978668;9278503	100	100	100	1e-228
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.729				Tol-Pal system beta propeller repeat protein TolB	Transporter	TCDB	BLAT	P0A855	Escherichia coli (strain K12)	the tonb-exbb-exbd/tola-tolq-tolr outer membrane receptor energizers and stabilizers (tonb/tola) family.	2.C.1.2.1	10404600;1574003;16352602;16738553;2068069;2687247;7567469;8905232;8978668;9278503	100	100	100	1e-253
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.730				Tol-Pal system peptidoglycan-associated lipoprotein PAL	Transporter	TCDB	BLAT	C6EJJ6	Escherichia coli (strain B / BL21-DE3)	the tonb-exbb-exbd/tola-tolq-tolr outer membrane receptor energizers and stabilizers (tonb/tola) family.	2.C.1.2.1	10404600;1574003;16352602;16738553;2068069;2687247;7567469;8905232;8978668;9278503	100	100	100	2e-94
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.731				Cell division coordinator CpoB	Transporter	TCDB	BLAT	P45955	Escherichia coli	the tonb-exbb-exbd/tola-tolq-tolr outer membrane receptor energizers and stabilizers (tonb/tola) family.	2.C.1.2.1	10404600;1574003;16352602;16738553;2068069;2687247;7567469;8905232;8978668;9278503	100	100	100	1e-146
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.733				Ribosyl nicotinamide transporter, PnuC-like	Transporter	TCDB	BLAT	P24520	Salmonella typhimurium	the nicotinamide ribonucleoside (nr) uptake permease (pnuc) family.	4.B.1.1.1	11677609;1991723;2198247	98	96	89	1e-119
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.734				Zinc transporter ZitB	Transporter	TCDB	BLAT	P75757	Escherichia coli	the cation diffusion facilitator (cdf) family.	2.A.4.1.4	11443104;15919996;16738553;8905232;9278503	100	100	100	1e-183
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.736				2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	Drug Target	DrugBank	BLAT	P0AB91	Escherichia coli (strain K12)	Phosphoenolpyruvate;2-Phosphoglycolic Acid	Drug target		100	100	100	1e-204
