genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.747			Molybdenum ABC transporter ATP-binding protein ModC	Molybdenum ABC transporter ATP-binding protein ModC	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.749			6-phosphogluconolactonase (EC 3.1.1.31)	6-phosphogluconolactonase (EC 3.1.1.31)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.749			6-phosphogluconolactonase (EC 3.1.1.31)	6-phosphogluconolactonase (EC 3.1.1.31)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.753			Aconitase family protein YbhJ	Aconitase family protein YbhJ	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Anaerobic module of TCA
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.756			Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.756			Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.756			Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.757			Biotin synthase (EC 2.8.1.6)	Biotin synthase (EC 2.8.1.6)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.757			Biotin synthase (EC 2.8.1.6)	Biotin synthase (EC 2.8.1.6)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.757			Biotin synthase (EC 2.8.1.6)	Biotin synthase (EC 2.8.1.6)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.758			8-amino-7-oxononanoate synthase (EC 2.3.1.47)	8-amino-7-oxononanoate synthase (EC 2.3.1.47)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.758			8-amino-7-oxononanoate synthase (EC 2.3.1.47)	8-amino-7-oxononanoate synthase (EC 2.3.1.47)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.758			8-amino-7-oxononanoate synthase (EC 2.3.1.47)	8-amino-7-oxononanoate synthase (EC 2.3.1.47)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.759			Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)	Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.759			Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)	Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.759			Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)	Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.760			Dethiobiotin synthetase (EC 6.3.3.3)	Dethiobiotin synthase BioD (EC 6.3.3.3)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.760			Dethiobiotin synthetase (EC 6.3.3.3)	Dethiobiotin synthase BioD (EC 6.3.3.3)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.760			Dethiobiotin synthetase (EC 6.3.3.3)	Dethiobiotin synthase BioD (EC 6.3.3.3)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.761			Excinuclease ABC subunit B	Excinuclease ABC subunit B	DNA Processing	DNA Processing	DNA repair	DNA repair, UvrABC system
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.763			Cyclic pyranopterin phosphate synthase (MoaA) (EC 4.1.99.18)	Cyclic pyranopterin phosphate synthase (MoaA) (EC 4.1.99.18)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.764			Molybdenum cofactor biosynthesis protein MoaB	Molybdenum cofactor biosynthesis protein MoaB	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.765			Cyclic pyranopterin monophosphate synthase accessory protein	Cyclic pyranopterin monophosphate synthase accessory protein	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.766			Molybdopterin synthase sulfur carrier subunit	Molybdopterin synthase sulfur carrier subunit	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.767			Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12)	Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.771			Cardiolipin synthase (EC 2.7.8.-), ClsC	Cardiolipin synthase (EC 2.7.8.-) bacterial type ClsB, has minor trans-phosphatidylation activity converting PE to PG	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Cardiolipin biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.779			ATP-dependent RNA helicase RhlE	ATP-dependent RNA helicase RhlE (EC 3.6.4.13)	RNA Processing	RNA Processing	RNA processing and modification	ATP-dependent RNA helicases, bacterial
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.780			Uncharacterized protein COG3236	Uncharacterized protein COG3236	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD metabolism with fusion events
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.781			ATP-dependent helicase DinG/Rad3	ATP-dependent helicase DinG/Rad3	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial DinG and relatives
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.805			Pyruvate formate-lyase (EC 2.3.1.54)	Pyruvate formate-lyase (EC 2.3.1.54)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.806			Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.807			Transaldolase (EC 2.2.1.2)	Transaldolase (EC 2.2.1.2)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.808			Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80)	Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.809			Molybdopterin molybdenumtransferase (EC 2.10.1.1)	Molybdopterin molybdenumtransferase (EC 2.10.1.1)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Molybdenum cofactor biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.810			Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	Asp-X dipeptidase	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Oligopeptide degradation cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.810			Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	Asp-X dipeptidase	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Protein degradation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.810			Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	Isoaspartyl aminopeptidase (EC 3.4.19.5)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Oligopeptide degradation cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.810			Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	Isoaspartyl aminopeptidase (EC 3.4.19.5)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Protein degradation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.811			Oligopeptide transport ATP-binding protein @ Glutathione ABC transporter ATP-binding protein GsiA	Glutathione ABC transporter ATP-binding protein GsiA	Membrane Transport	Membrane Transport	ABC transporters	Dpp dipeptide ABC transport system
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.811			Oligopeptide transport ATP-binding protein @ Glutathione ABC transporter ATP-binding protein GsiA	Glutathione ABC transporter ATP-binding protein GsiA	Membrane Transport	Membrane Transport	ABC transporters	Glutathione ABC transporter
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.811			Oligopeptide transport ATP-binding protein @ Glutathione ABC transporter ATP-binding protein GsiA	Oligopeptide transport ATP-binding protein	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Oligopeptide degradation cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.812			Oligopeptide transport substrate-binding protein @ Glutathione ABC transporter substrate-binding protein GsiB	Glutathione ABC transporter substrate-binding protein GsiB	Membrane Transport	Membrane Transport	ABC transporters	Dpp dipeptide ABC transport system
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.812			Oligopeptide transport substrate-binding protein @ Glutathione ABC transporter substrate-binding protein GsiB	Glutathione ABC transporter substrate-binding protein GsiB	Membrane Transport	Membrane Transport	ABC transporters	Glutathione ABC transporter
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.812			Oligopeptide transport substrate-binding protein @ Glutathione ABC transporter substrate-binding protein GsiB	Oligopeptide transport substrate-binding protein	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Oligopeptide degradation cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.813			Oligopeptide transport permease protein OppB-like @ Glutathione ABC transporter permease protein GsiC	Glutathione ABC transporter permease protein GsiC	Membrane Transport	Membrane Transport	ABC transporters	Dpp dipeptide ABC transport system
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.813			Oligopeptide transport permease protein OppB-like @ Glutathione ABC transporter permease protein GsiC	Glutathione ABC transporter permease protein GsiC	Membrane Transport	Membrane Transport	ABC transporters	Glutathione ABC transporter
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.813			Oligopeptide transport permease protein OppB-like @ Glutathione ABC transporter permease protein GsiC	Oligopeptide transport permease protein OppB-like	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Oligopeptide degradation cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.814			Oligopeptide transport permease protein OppC-like @ Glutathione ABC transporter permease protein GsiD	Glutathione ABC transporter permease protein GsiD	Membrane Transport	Membrane Transport	ABC transporters	Dpp dipeptide ABC transport system
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.814			Oligopeptide transport permease protein OppC-like @ Glutathione ABC transporter permease protein GsiD	Glutathione ABC transporter permease protein GsiD	Membrane Transport	Membrane Transport	ABC transporters	Glutathione ABC transporter
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.814			Oligopeptide transport permease protein OppC-like @ Glutathione ABC transporter permease protein GsiD	Oligopeptide transport permease protein OppC-like	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Oligopeptide degradation cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.815			c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeI	c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeI	Regulation And Cell Signaling	Regulation and Cell signaling		Cyclic Di-GMP Turnover Proteins
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.816			Diguanylate cyclase (EC 2.7.7.65) => DgcI	Diguanylate cyclase (EC 2.7.7.65) => DgcI	Regulation And Cell Signaling	Regulation and Cell signaling		Cyclic Di-GMP Turnover Proteins
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.817			Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase (EC 2.8.4.4)	Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase (EC 2.8.4.4)	RNA Processing	RNA Processing	RNA processing and modification	Methylthiotransferases
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.817			Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase (EC 2.8.4.4)	Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase (EC 2.8.4.4)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Ribosomal protein S12p Asp methylthiotransferase
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.820			Uncharacterized glutathione S-transferase-like protein	Uncharacterized glutathione S-transferase-like protein	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Glutathione: Non-redox reactions
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.823			Undecaprenyl-diphosphatase BcrC (EC 3.6.1.27)	Undecaprenyl-diphosphatase BcrC (EC 3.6.1.27)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Peptidoglycan (Bacteria) or other polymers (Archaea)	Undecaprenyl-diphosphatases
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.831			Glutaredoxin 1	Glutaredoxin 1	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Glutathione: Redox cycle
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.837			Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.837			Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Putrescine utilization
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.838			Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)	Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.838			Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)	Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Putrescine utilization
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.839			Putrescine transport system permease protein PotH (TC 3.A.1.11.2)	Putrescine transport system permease protein PotH (TC 3.A.1.11.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.839			Putrescine transport system permease protein PotH (TC 3.A.1.11.2)	Putrescine transport system permease protein PotH (TC 3.A.1.11.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Putrescine utilization
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.840			Putrescine transport system permease protein PotI (TC 3.A.1.11.2)	Putrescine transport system permease protein PotI (TC 3.A.1.11.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.840			Putrescine transport system permease protein PotI (TC 3.A.1.11.2)	Putrescine transport system permease protein PotI (TC 3.A.1.11.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Putrescine utilization
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.858			Aquaporin Z	Aquaporin Z	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Arsenic resistance
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.858			Aquaporin Z	Aquaporin Z	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Osmoregulation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.863			Cold shock protein of CSP family => CspD (naming convention as in E.coli)	Cold shock protein of CSP family => CspD (naming convention as in E.coli)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Cold shock proteins of CSP family
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.866			Translation initiation factor 1	Translation initiation factor 1	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial cell division related cluster 2
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.866			Translation initiation factor 1	Translation initiation factor 1	Protein Processing	Protein Synthesis	Translation	Translation initiation factors, bacterial
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.867			Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6)	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Protein degradation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.872			Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system	Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.873			DNA translocase FtsK	DNA translocase FtsK	DNA Processing	DNA Processing	DNA recombination	Replication-associated recombination protein RarA
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.874			Outer membrane lipoprotein carrier protein LolA	Outer membrane lipoprotein carrier protein LolA	Membrane Transport	Membrane Transport		Lipoprotein transporter to outer membrane Lol
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.875			Replication-associated recombination protein RarA	Replication-associated recombination protein RarA	DNA Processing	DNA Processing	DNA recombination	Replication-associated recombination protein RarA
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.876			Seryl-tRNA synthetase (EC 6.1.1.11)	Seryl-tRNA synthetase (EC 6.1.1.11)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Ser
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.877			Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain	Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain	Energy	Respiration	Electron accepting reactions	Anaerobic dimethyl sulfoxide reductase (EC 1.8.5.3)
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.878			Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3), iron-sulfur binding subunit	Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3), iron-sulfur binding subunit	Energy	Respiration	Electron accepting reactions	Anaerobic dimethyl sulfoxide reductase (EC 1.8.5.3)
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.879			Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.5.3), anchor subunit	Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.5.3), anchor subunit	Energy	Respiration	Electron accepting reactions	Anaerobic dimethyl sulfoxide reductase (EC 1.8.5.3)
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.885			Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.886			Pyruvate formate-lyase (EC 2.3.1.54)	Pyruvate formate-lyase (EC 2.3.1.54)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.887			Formate efflux transporter (TC 2.A.44 family)	Formate efflux transporter FocA	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.888			Ribosomal protein S12p methylthiotransferase accessory factor YcaO	Ribosomal protein S12p methylthiotransferase accessory factor YcaO	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Ribosomal protein S12p Asp methylthiotransferase
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.890			Phosphoserine aminotransferase (EC 2.6.1.52)	Phosphoserine aminotransferase (EC 2.6.1.52)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	D-3-phosphoglycerate to phosphoserine module
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.890			Phosphoserine aminotransferase (EC 2.6.1.52)	Phosphoserine aminotransferase (EC 2.6.1.52)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.891			3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate Synthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.894			SSU ribosomal protein S1p	SSU ribosomal protein S1p	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence		Hfl operon
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.896			DNA internalization-related competence protein ComEC/Rec2	DNA internalization-related competence protein ComEC/Rec2	DNA Processing	DNA Processing	DNA uptake, competence	DNA internalization-related cluster
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.897			Lipid A export permease/ATP-binding protein MsbA	Lipid A export permease/ATP-binding protein MsbA	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.898			Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.901			3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.903			Membrane Protein Functionally coupled to the MukBEF Chromosome Partitioning Mechanism	Membrane Protein Functionally coupled to the MukBEF Chromosome Partitioning Mechanism	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.904			S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism	S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.905			Chromosome partition protein MukF	Chromosome partition protein MukF	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.906			Chromosome partition protein MukE	Chromosome partition protein MukE	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.907			Chromosome partition protein MukB	Chromosome partition protein MukB	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.912			Outer membrane porin OmpF	Outer membrane porin OmpF	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	Outer membrane
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.914			Asparaginyl-tRNA synthetase (EC 6.1.1.22)	Asparaginyl-tRNA synthetase (EC 6.1.1.22)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Asn
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.915			Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.929			Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2)	Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
83333.84	Escherichia coli K-12 ER3413	fig|83333.84.peg.937			3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabA form (EC 4.2.1.59) @ Trans-2-decenoyl-[acyl-carrier-protein] isomerase (EC 5.3.3.14)	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabA form (EC 4.2.1.59)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII
