genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1254			NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1254			NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1254			NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1255			NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1255			NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1255			NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1256			NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1256			NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1256			NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1257			NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1257			NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1257			NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1258			NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1258			NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1258			NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1259			NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1259			NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1259			NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1260			NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1260			NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1260			NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1261			NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1261			NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1261			NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1262			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1262			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1262			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1262			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1262			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1262			NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1263			NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1263			NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1263			NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1264			NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1264			NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	NADH ubiquinone oxidoreductase vs. multi-subunit cation antiporter
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1264			NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	Energy	Respiration	Electron donating reactions	Respiratory Complex I
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1273			Acetate kinase (EC 2.7.2.1)	Acetate kinase (EC 2.7.2.1)	Metabolism	Carbohydrates	Sugar alcohols	Ethanolamine utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1273			Acetate kinase (EC 2.7.2.1)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Lactate
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1273			Acetate kinase (EC 2.7.2.1)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1273			Acetate kinase (EC 2.7.2.1)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1274			BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	Phosphate acetyltransferase (EC 2.3.1.8)	Metabolism	Carbohydrates	Sugar alcohols	Ethanolamine utilization
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1274			BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	Phosphate acetyltransferase (EC 2.3.1.8)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Lactate
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1274			BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	Phosphate acetyltransferase (EC 2.3.1.8)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1274			BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	Phosphate acetyltransferase (EC 2.3.1.8)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1278			Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Glutathione: Non-redox reactions
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1279			Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Glutathione: Non-redox reactions
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1280			D-erythro-7,8-dihydroneopterin triphosphate epimerase	D-erythro-7,8-dihydroneopterin triphosphate epimerase	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate Biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1286			Cys-tRNA(Pro) deacylase YbaK	Cys-tRNA(Pro) deacylase YbaK	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Pro
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1288			Antitoxin HigA	Antitoxin HigA	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-Antitoxin system HigAB
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1289			Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	Copper-translocating P-type ATPase (EC 3.6.3.4)	Membrane Transport	Membrane Transport	Cation transporters	Copper Transport System
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1296			Probable iron export ATP-binding protein FetA	Probable iron export ATP-binding protein FetA	Metabolism	Iron acquisition and metabolism		Fet iron export system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1297			Probable iron export permease protein FetB	Probable iron export permease protein FetB	Metabolism	Iron acquisition and metabolism		Fet iron export system
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1304			Selenophosphate-dependent tRNA 2-selenouridine synthase	Selenophosphate-dependent tRNA 2-selenouridine synthase	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Selenoproteins	Selenocysteine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1311			Allantoin permease	Allantoin permease	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1312			Allantoinase (EC 3.5.2.5)	Allantoinase (EC 3.5.2.5)	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1314			Glycerate kinase (EC 2.7.1.31)	Glycerate kinase (EC 2.7.1.31)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1317			Allantoate amidohydrolase (EC 3.5.3.9)	Allantoate amidohydrolase (EC 3.5.3.9)	Metabolism	Nucleosides and Nucleotides	Purines	Purine catabolism in Bacillus subtilis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1322			Carbamate kinase (EC 2.7.2.2)	Carbamate kinase (EC 2.7.2.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1323			N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18)	N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1323			N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18)	N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18)	Metabolism	Nucleosides and Nucleotides	Purines	Purine nucleotide synthesis regulator
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1324			N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)	N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1324			N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)	N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)	Metabolism	Nucleosides and Nucleotides	Purines	Purine nucleotide synthesis regulator
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1326			UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)	UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1327			Peptidyl-prolyl cis-trans isomerase PpiB (EC 5.2.1.8)	Peptidyl-prolyl cis-trans isomerase PpiB (EC 5.2.1.8)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Peptidyl-prolyl cis-trans isomerase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1329			Cysteinyl-tRNA synthetase (EC 6.1.1.16)	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Cys
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1332			Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)	Metabolism	Carbohydrates	C-1 compound metabolism	One-carbon metabolism by tetrahydropterines
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1332			Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate Biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1332			Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	Metabolism	Carbohydrates	C-1 compound metabolism	One-carbon metabolism by tetrahydropterines
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1337			Protease VII (Omptin) precursor (EC 3.4.23.49) @ Outer membrane protease OmpT	Outer membrane protease OmpT	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Invasion and intracellular resistance	Outer membrane proteases (Omptins)
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1337			Protease VII (Omptin) precursor (EC 3.4.23.49) @ Outer membrane protease OmpT	Protease VII (Omptin) precursor (EC 3.4.23.49)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	Outer membrane
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1337			Protease VII (Omptin) precursor (EC 3.4.23.49) @ Outer membrane protease OmpT	Protease VII (Omptin) precursor (EC 3.4.23.49)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Invasion and intracellular resistance	Outer membrane proteases (Omptins)
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1358			Enterobactin esterase	Enterobactin esterase	Metabolism	Iron acquisition and metabolism	Siderophores	Siderophore Enterobactin
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1361			Translation initiation factor 1	Translation initiation factor 1	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial cell division related cluster 2
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1361			Translation initiation factor 1	Translation initiation factor 1	Protein Processing	Protein Synthesis	Translation	Translation initiation factors, bacterial
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1362			Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6)	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Protein degradation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1367			Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system	Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1368			DNA translocase FtsK	DNA translocase FtsK	DNA Processing	DNA Processing	DNA recombination	Replication-associated recombination protein RarA
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1369			Outer membrane lipoprotein carrier protein LolA	Outer membrane lipoprotein carrier protein LolA	Membrane Transport	Membrane Transport		Lipoprotein transporter to outer membrane Lol
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1370			Replication-associated recombination protein RarA	Replication-associated recombination protein RarA	DNA Processing	DNA Processing	DNA recombination	Replication-associated recombination protein RarA
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1371			Seryl-tRNA synthetase (EC 6.1.1.11)	Seryl-tRNA synthetase (EC 6.1.1.11)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Ser
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1372			Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain	Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain	Energy	Respiration	Electron accepting reactions	Anaerobic dimethyl sulfoxide reductase (EC 1.8.5.3)
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1373			Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3), iron-sulfur binding subunit	Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3), iron-sulfur binding subunit	Energy	Respiration	Electron accepting reactions	Anaerobic dimethyl sulfoxide reductase (EC 1.8.5.3)
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1374			Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.5.3), anchor subunit	Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.5.3), anchor subunit	Energy	Respiration	Electron accepting reactions	Anaerobic dimethyl sulfoxide reductase (EC 1.8.5.3)
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1378			Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1379			Pyruvate formate-lyase (EC 2.3.1.54)	Pyruvate formate-lyase (EC 2.3.1.54)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1380			Formate efflux transporter (TC 2.A.44 family)	Formate efflux transporter FocA	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1381			Ribosomal protein S12p methylthiotransferase accessory factor YcaO	Ribosomal protein S12p methylthiotransferase accessory factor YcaO	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Ribosomal protein S12p Asp methylthiotransferase
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1383			Phosphoserine aminotransferase (EC 2.6.1.52)	Phosphoserine aminotransferase (EC 2.6.1.52)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	D-3-phosphoglycerate to phosphoserine module
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1383			Phosphoserine aminotransferase (EC 2.6.1.52)	Phosphoserine aminotransferase (EC 2.6.1.52)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1384			3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate Synthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1387			SSU ribosomal protein S1p	SSU ribosomal protein S1p	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence		Hfl operon
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1389			DNA internalization-related competence protein ComEC/Rec2	DNA internalization-related competence protein ComEC/Rec2	DNA Processing	DNA Processing	DNA uptake, competence	DNA internalization-related cluster
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1390			Lipid A export permease/ATP-binding protein MsbA	Lipid A export permease/ATP-binding protein MsbA	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1391			Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1394			3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1396			Membrane Protein Functionally coupled to the MukBEF Chromosome Partitioning Mechanism	Membrane Protein Functionally coupled to the MukBEF Chromosome Partitioning Mechanism	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1397			S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism	S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1398			Chromosome partition protein MukF	Chromosome partition protein MukF	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1399			Chromosome partition protein MukE	Chromosome partition protein MukE	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1400			Chromosome partition protein MukB	Chromosome partition protein MukB	Cellular Processes	Cell Cycle, Cell Division and Death		MukBEF Chromosome Condensation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1405			Outer membrane porin OmpF	Outer membrane porin OmpF	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	Outer membrane
