genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1082		VBIEscCol307008_1082		Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51) @ Acyl-ACP:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.n4)	2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	00564	Glycerophospholipid metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1103		VBIEscCol307008_1103		3',5'-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)	3.1.4.17	3',5'-cyclic-nucleotide phosphodiesterase	00230	Purine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1105		VBIEscCol307008_1105		ADP-ribose pyrophosphatase (EC 3.6.1.13)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1112		VBIEscCol307008_1112		4,5-DOPA dioxygenase extradiol (EC 1.13.11.29), but not physiological substrate	1.13.11.29	Stizolobate synthase	00350	Tyrosine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1124		VBIEscCol307008_1124		Aconitate hydratase (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	4.2.1.3	Aconitate hydratase	00020	Citrate cycle (TCA cycle)
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1124		VBIEscCol307008_1124		Aconitate hydratase (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	4.2.1.3	Aconitate hydratase	00630	Glyoxylate and dicarboxylate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1124		VBIEscCol307008_1124		Aconitate hydratase (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	4.2.1.3	Aconitate hydratase	00720	Reductive carboxylate cycle (CO2 fixation)
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1124		VBIEscCol307008_1124		Aconitate hydratase (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)	4.2.1.99	2-methylisocitrate dehydratase	00640	Propanoate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1125		VBIEscCol307008_1125		GTP cyclohydrolase II (EC 3.5.4.25)	3.5.4.25	GTP cyclohydrolase II	00740	Riboflavin metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1126		VBIEscCol307008_1126		Phosphatidylglycerophosphatase B (EC 3.1.3.27)	3.1.3.27	Phosphatidylglycerophosphatase	00564	Glycerophospholipid metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1130		VBIEscCol307008_1130		Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	4.1.1.23	Orotidine-5'-phosphate decarboxylase	00240	Pyrimidine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1138		VBIEscCol307008_1138		Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH)	00061	Fatty acid biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1150		VBIEscCol307008_1150		Putrescine-inducible gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)	2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase	00250	Alanine, aspartate and glutamate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1150		VBIEscCol307008_1150		Putrescine-inducible gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)	2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase	00410	beta-Alanine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1150		VBIEscCol307008_1150		Putrescine-inducible gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)	2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase	00640	Propanoate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1150		VBIEscCol307008_1150		Putrescine-inducible gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)	2.6.1.19	4-aminobutyrate--2-oxoglutarate transaminase	00650	Butanoate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1163		VBIEscCol307008_1163		Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	1.-.-.-	Oxidoreductases.	00231	Puromycin biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1163		VBIEscCol307008_1163		Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	1.-.-.-	Oxidoreductases.	00592	alpha-Linolenic acid metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1163		VBIEscCol307008_1163		Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	1.-.-.-	Oxidoreductases.	00633	Trinitrotoluene degradation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1163		VBIEscCol307008_1163		Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	1.-.-.-	Oxidoreductases.	00780	Biotin metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1163		VBIEscCol307008_1163		Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	1.-.-.-	Oxidoreductases.	00860	Porphyrin and chlorophyll metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1163		VBIEscCol307008_1163		Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	1.-.-.-	Oxidoreductases.	00950	Isoquinoline alkaloid biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1163		VBIEscCol307008_1163		Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	1.-.-.-	Oxidoreductases.	00981	Insect hormone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1163		VBIEscCol307008_1163		Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	1.-.-.-	Oxidoreductases.	01057	Biosynthesis of type II polyketide products
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1165		VBIEscCol307008_1165		Beta-phosphoglucomutase (EC 5.4.2.6)	5.4.2.6	Beta-phosphoglucomutase	00500	Starch and sucrose metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1173		VBIEscCol307008_1173		Thiol peroxidase, Tpx-type (EC 1.11.1.15)	1.11.1.15	Peroxiredoxin	00480	Glutathione metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1200		VBIEscCol307008_1200		D-lactate dehydrogenase (EC 1.1.1.28)	1.1.1.28	D-lactate dehydrogenase	00620	Pyruvate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1210		VBIEscCol307008_1210		3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)	2.1.1.222	2-polyprenyl-6-hydroxyphenol methylase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1210		VBIEscCol307008_1210		3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)	2.1.1.64	3-demethylubiquinol 3-O-methyltransferase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1213		VBIEscCol307008_1213		Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00230	Purine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1213		VBIEscCol307008_1213		Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00240	Pyrimidine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1213		VBIEscCol307008_1213		Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00480	Glutathione metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1214		VBIEscCol307008_1214		Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00230	Purine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1214		VBIEscCol307008_1214		Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00240	Pyrimidine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1214		VBIEscCol307008_1214		Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00480	Glutathione metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1217		VBIEscCol307008_1217		Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46) periplasmic (secreted in GramPositives)	3.1.4.46	Glycerophosphodiester phosphodiesterase	00564	Glycerophospholipid metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1219		VBIEscCol307008_1219		Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1220		VBIEscCol307008_1220		Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1221		VBIEscCol307008_1221		Anaerobic glycerol-3-phosphate dehydrogenase subunit C (EC 1.1.5.3)	1.1.5.3	Glycerol-3-phosphate dehydrogenase	00564	Glycerophospholipid metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1226		VBIEscCol307008_1226		L-rhamnonate dehydratase (EC 4.2.1.90)	4.2.1.90	L-rhamnonate dehydratase	00051	Fructose and mannose metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1228		VBIEscCol307008_1228		ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase paralog YfaY, no functional activity	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1232		VBIEscCol307008_1232		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87)	2.6.1.87	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	00520	Amino sugar and nucleotide sugar metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1234		VBIEscCol307008_1234		UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)	1.1.1.305	UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating)	00520	Amino sugar and nucleotide sugar metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1234		VBIEscCol307008_1234		UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)	2.1.2.13	UDP-4-amino-4-deoxy-L-arabinose formyltransferase	00520	Amino sugar and nucleotide sugar metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1240		VBIEscCol307008_1240		O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)	6.2.1.26	o-succinylbenzoate--CoA ligase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1241		VBIEscCol307008_1241		O-succinylbenzoate synthase (EC 4.2.1.113)	4.2.1.113	o-succinylbenzoate synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1242		VBIEscCol307008_1242		Naphthoate synthase (EC 4.1.3.36)	4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1243		VBIEscCol307008_1243		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)	4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1244		VBIEscCol307008_1244		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	2.2.1.9	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acidsynthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1245		VBIEscCol307008_1245		Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	5.4.4.2	Isochorismate synthase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1245		VBIEscCol307008_1245		Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	5.4.4.2	Isochorismate synthase	01053	Biosynthesis of siderophore group nonribosomal peptides
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1252		VBIEscCol307008_1252		NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1252		VBIEscCol307008_1252		NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1253		VBIEscCol307008_1253		NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1253		VBIEscCol307008_1253		NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1254		VBIEscCol307008_1254		NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1254		VBIEscCol307008_1254		NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1255		VBIEscCol307008_1255		NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1255		VBIEscCol307008_1255		NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1256		VBIEscCol307008_1256		NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1256		VBIEscCol307008_1256		NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1257		VBIEscCol307008_1257		NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1257		VBIEscCol307008_1257		NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1258		VBIEscCol307008_1258		NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1258		VBIEscCol307008_1258		NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1259		VBIEscCol307008_1259		NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1259		VBIEscCol307008_1259		NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1260		VBIEscCol307008_1260		NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1260		VBIEscCol307008_1260		NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1261		VBIEscCol307008_1261		NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1261		VBIEscCol307008_1261		NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1262		VBIEscCol307008_1262		NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1262		VBIEscCol307008_1262		NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1263		VBIEscCol307008_1263		NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1263		VBIEscCol307008_1263		NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1264		VBIEscCol307008_1264		NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00190	Oxidative phosphorylation
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1264		VBIEscCol307008_1264		NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1266		VBIEscCol307008_1266		Alanine transaminase (EC 2.6.1.2)	2.6.1.2	Alanine transaminase	00250	Alanine, aspartate and glutamate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1266		VBIEscCol307008_1266		Alanine transaminase (EC 2.6.1.2)	2.6.1.2	Alanine transaminase	00710	Carbon fixation in photosynthetic organisms
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1269		VBIEscCol307008_1269		Hexitol phosphatase HxpA (EC 3.1.3.22) (EC 3.1.3.23) (EC 3.1.3.50)	3.1.3.22	Mannitol-1-phosphatase	00051	Fructose and mannose metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1273		VBIEscCol307008_1273		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00430	Taurine and hypotaurine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1273		VBIEscCol307008_1273		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00620	Pyruvate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1273		VBIEscCol307008_1273		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00640	Propanoate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1273		VBIEscCol307008_1273		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00680	Methane metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1273		VBIEscCol307008_1273		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00720	Reductive carboxylate cycle (CO2 fixation)
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1274		VBIEscCol307008_1274		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00430	Taurine and hypotaurine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1274		VBIEscCol307008_1274		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00620	Pyruvate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1274		VBIEscCol307008_1274		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00640	Propanoate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1274		VBIEscCol307008_1274		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00680	Methane metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1274		VBIEscCol307008_1274		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00720	Reductive carboxylate cycle (CO2 fixation)
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1278		VBIEscCol307008_1278		Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	2.5.1.18	Glutathione transferase	00480	Glutathione metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1278		VBIEscCol307008_1278		Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	2.5.1.18	Glutathione transferase	00980	Metabolism of xenobiotics by cytochrome P450
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1278		VBIEscCol307008_1278		Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	2.5.1.18	Glutathione transferase	00982	Drug metabolism - cytochrome P450
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1279		VBIEscCol307008_1279		Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	2.5.1.18	Glutathione transferase	00480	Glutathione metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1279		VBIEscCol307008_1279		Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	2.5.1.18	Glutathione transferase	00980	Metabolism of xenobiotics by cytochrome P450
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1279		VBIEscCol307008_1279		Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	2.5.1.18	Glutathione transferase	00982	Drug metabolism - cytochrome P450
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1282		VBIEscCol307008_1282		Inosine-guanosine kinase (EC 2.7.1.73)	2.7.1.73	Inosine kinase	00230	Purine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1285		VBIEscCol307008_1285		UDP-sugar hydrolase (EC 3.6.1.45); 5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00230	Purine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1285		VBIEscCol307008_1285		UDP-sugar hydrolase (EC 3.6.1.45); 5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00240	Pyrimidine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1285		VBIEscCol307008_1285		UDP-sugar hydrolase (EC 3.6.1.45); 5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00760	Nicotinate and nicotinamide metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1290		VBIEscCol307008_1290		Glutaminase (EC 3.5.1.2)	3.5.1.2	Glutaminase	00250	Alanine, aspartate and glutamate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1290		VBIEscCol307008_1290		Glutaminase (EC 3.5.1.2)	3.5.1.2	Glutaminase	00330	Arginine and proline metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1290		VBIEscCol307008_1290		Glutaminase (EC 3.5.1.2)	3.5.1.2	Glutaminase	00471	D-Glutamine and D-glutamate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1290		VBIEscCol307008_1290		Glutaminase (EC 3.5.1.2)	3.5.1.2	Glutaminase	00910	Nitrogen metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1306		VBIEscCol307008_1306		Ureidoglycolate lyase (EC 4.3.2.3)	4.3.2.3	Ureidoglycolate lyase	00230	Purine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1308		VBIEscCol307008_1308		Glyoxylate carboligase (EC 4.1.1.47)	4.1.1.47	Tartronate-semialdehyde synthase	00630	Glyoxylate and dicarboxylate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1309		VBIEscCol307008_1309		Hydroxypyruvate isomerase (EC 5.3.1.22)	5.3.1.22	Hydroxypyruvate isomerase	00630	Glyoxylate and dicarboxylate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1310		VBIEscCol307008_1310		2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	1.1.1.60	2-hydroxy-3-oxopropionate reductase	00630	Glyoxylate and dicarboxylate metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1312		VBIEscCol307008_1312		Allantoinase (EC 3.5.2.5)	3.5.2.5	Allantoinase	00230	Purine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1314		VBIEscCol307008_1314		Glycerate kinase (EC 2.7.1.31)	2.7.1.31	Glycerate 3-kinase	00260	Glycine, serine and threonine metabolism
562.2285	Escherichia coli GSK202B	fig|562.2285.peg.1314		VBIEscCol307008_1314		Glycerate kinase (EC 2.7.1.31)	2.7.1.31	Glycerate 3-kinase	00561	Glycerolipid metabolism
