genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	property	source	evidence	source_id	organism	function	classification	pmid	query_coverage	subject_coverage	identity	e_value
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.856		VBIEscCol301464_0856		ATP-dependent hsl protease ATP-binding subunit HslU	Drug Target	DrugBank	BLAT	P0A6H7	Shigella flexneri	Phosphoaminophosphonic Acid-Adenylate Ester	Drug target		100	100	99	1e-250
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.864		VBIEscCol301464_0864		Cystathionine gamma-synthase (EC 2.5.1.48)	Drug Target	DrugBank	BLAT	P00935	Escherichia coli (strain K12)	N'-Pyridoxyl-Lysine-5'-Monophosphate	Drug target		100	100	99	1e-221
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.864		VBIEscCol301464_0864		Cystathionine gamma-synthase (EC 2.5.1.48)	Drug Target	TTD	BLAT	TTDR00871					100	100	99	1e-221
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.871		VBIEscCol301464_0871		5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	Drug Target	DrugBank	BLAT	P0AEZ1	Escherichia coli (strain K12)	Flavin adenine dinucleotide	Drug target		100	100	98	1e-168
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.872		VBIEscCol301464_0872		Catalase-peroxidase KatG (EC 1.11.1.21)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic activation enzyme	14638486				
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.873		VBIEscCol301464_0873		Uncharacterized inner membrane transporter YijE	Transporter	TCDB	BLAT	P0ABT9	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	the drug/metabolite transporter (dmt) superfamily.	2.A.7.3.26	12471157	100	100	99	1e-168
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.877		VBIEscCol301464_0877		Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	Transporter	TCDB	BLAT	P32670	Escherichia coli (strain K12)	the pts fructose-mannitol (fru) family.	4.A.2.1.10	15919996;16397293;16738553;7773398;8265357;9278503	100	100	99	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.878		VBIEscCol301464_0878		PTS system, fructose-like IIC component FrwC	Transporter	TCDB	BLAT	P32672	Escherichia coli (strain K12)	the pts fructose-mannitol (fru) family.	4.A.2.1.10	15919996;16397293;16738553;7773398;8265357;9278503	100	100	99	1e-203
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.879		VBIEscCol301464_0879		PTS system, fructose-like IIB component FrwB	Transporter	TCDB	BLAT	P69816	Escherichia coli (strain K12)	the pts fructose-mannitol (fru) family.	4.A.2.1.10	15919996;16397293;16738553;7773398;8265357;9278503	100	100	100	9e-52
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.882		VBIEscCol301464_0882		PTS system, fructose-like IIB component FrwD	Transporter	TCDB	BLAT	P32676	Escherichia coli (strain K12)	the pts fructose-mannitol (fru) family.	4.A.2.1.10	15919996;16397293;16738553;7773398;8265357;9278503	100	100	99	2e-57
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.884		VBIEscCol301464_0884		Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue	Virulence Factor	PATRIC_VF	BLAT	c4914	Escherichia coli CFT073		Invasion	10456927	100	100	100	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.884		VBIEscCol301464_0884		Phosphoethanolamine transferase EptC [E.coli], specific for LPS heptose I residue	Virulence Factor	Victors	BLAT	16131793	Escherichia coli str. K-12 substr. MG1655			10456927	100	100	99	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.885		VBIEscCol301464_0885		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	Drug Target	DrugBank	BLAT	P00864	Escherichia coli (strain K12)	"""3,3-Dichloro-2-Phosphonomethyl-Acrylic Acid"""	Drug target		100	100	99	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.888		VBIEscCol301464_0888		N-acetylglutamate kinase (EC 2.7.2.8)	Drug Target	DrugBank	BLAT	P0A6C8	Escherichia coli (strain K12)	N-Acetyl-L-Glutamate;Phosphoaminophosphonic Acid-Adenylate Ester;Tetrafluoroaluminate Ion	Drug target		100	99	99	1e-141
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.892		VBIEscCol301464_0892		Hydrogen peroxide-inducible genes activator => OxyR	Antibiotic Resistance	PATRIC	K-mer Search				regulator modulating expression of antibiotic resistance genes	25799046				
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.892		VBIEscCol301464_0892		Hydrogen peroxide-inducible genes activator => OxyR	Drug Target	DrugBank	BLAT	P0ACQ4	Escherichia coli (strain K12)	Benzoic Acid	Drug target		100	100	100	1e-175
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.899		VBIEscCol301464_0899		Outer membrane vitamin B12 receptor BtuB	Drug Target	DrugBank	BLAT	P06129	Escherichia coli (strain K12)	3-Oxo-Pentadecanoic Acid;Lauryl Dimethylamine-N-Oxide;(Hydroxyethyloxy)Tri(Ethyloxy)Octane	Drug target		100	100	97	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.899		VBIEscCol301464_0899		Outer membrane vitamin B12 receptor BtuB	Transporter	TCDB	BLAT	P06129	Escherichia coli	the outer membrane receptor (omr) family.	1.B.14.3.1	10485884;11705387;12595710;12652322;14499604;14528295;16738553;1999392;2687240;3882670;8093236;8265357;9278503;9298646;9852020	100	100	97	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.903		VBIEscCol301464_0903		Uncharacterized inner membrane transporter YicL	Transporter	TCDB	BLAT	P31437	Escherichia coli (strain K12)	the drug/metabolite transporter (dmt) superfamily.	2.A.7.3.12	15919996;16738553;7686882;9278503	99	99	99	1e-168
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.906		VBIEscCol301464_0906		Purine ribonucleoside efflux pump NepI	Transporter	TCDB	BLAT	P0ADL1	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.2.26	15919996;16040204;16428402;16738553;7686882;9278503	87	100	98	1e-219
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.908		VBIEscCol301464_0908		Adenine permease AdeQ	Transporter	TCDB	BLAT	P31440	Escherichia coli (strain K12)	the nucleobase/ascorbate transporter (nat) or nucleobase:cation symporter-2 (ncs2) family.	2.A.40.7.4	15919996;16738553;7686882;9278503	94	100	99	1e-251
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.910		VBIEscCol301464_0910		Hexose phosphate transport protein UhpT	Antibiotic Resistance	CARD	BLAT	CDJ73208	Escherichia coli str. K-12 substr. MC4100		antibiotic resistant gene variant or mutant;fosfomycin resistance gene		100	100	100	1e-270
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.910		VBIEscCol301464_0910		Hexose phosphate transport protein UhpT	Transporter	TCDB	BLAT	P0AGC0	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.4.1	1569007;15919996;16738553;2156798;3301805;7686882;9278503	100	100	100	1e-270
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.911		VBIEscCol301464_0911		Periplasmic space glucose-6-phosphate sensor protein UhpC	Transporter	TCDB	BLAT	P09836	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.4.4	1569007;15919996;16738553;3301805;7686882;8349544;9278503	100	100	99	1e-262
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.917		VBIEscCol301464_0917		Multidrug efflux pump EmrD (of MFS type)	Antibiotic Resistance	CARD	BLAT	EFF04178.1	Escherichia coli B185		efflux pump conferring antibiotic resistance		99	97	99	1e-221
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.917		VBIEscCol301464_0917		Multidrug efflux pump EmrD (of MFS type)	Antibiotic Resistance	PATRIC	K-mer Search				efflux pump conferring antibiotic resistance	8987357\;16675700				
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.917		VBIEscCol301464_0917		Multidrug efflux pump EmrD (of MFS type)	Transporter	TCDB	BLAT	P31442	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.2.9	15919996;16738553;7686882;8240355;9278503	99	97	99	1e-222
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.920		VBIEscCol301464_0920		Inner membrane protein YidH	Transporter	TCDB	BLAT	P0ADM0	Escherichia coli (strain K12)	the uncharacterized duf202/yidh (yidh) family.	9.B.51.1.1		100	100	100	1e-58
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.922		VBIEscCol301464_0922		Uncharacterized symporter YidK	Transporter	TCDB	BLAT	P31448	Escherichia coli (strain K12)	the solute:sodium symporter (sss) family.	2.A.21.3.21		100	100	98	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.924		VBIEscCol301464_0924		Putative transport protein YidE	Transporter	TCDB	BLAT	B7L824	Escherichia coli (strain 55989 / EAEC)	the aspartate:alanine exchanger (aaex) family.	2.A.81.1.5	19165319	100	100	97	1e-310
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.926		VBIEscCol301464_0926		16 kDa heat shock protein B	Virulence Factor	PATRIC_VF	BLAT	c4606	Escherichia coli CFT073		Virulence	17074858	100	100	100	3e-77
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.927		VBIEscCol301464_0927		16 kDa heat shock protein A	Virulence Factor	PATRIC_VF	BLAT	SL1344_3776	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344		Virulence	16518469	100	98	97	1e-71
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.931		VBIEscCol301464_0931		D-galactonate transporter	Transporter	TCDB	BLAT	P0AA76	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.14.7	15919996;16738553;7686882;9278503	100	100	99	1e-254
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.939		VBIEscCol301464_0939		DNA gyrase subunit B (EC 5.99.1.3)	Antibiotic Resistance	CARD	BLAT	BAE77595.1	Escherichia coli str. K-12 substr. W3110		aminocoumarin resistance gene;antibiotic resistant gene variant or mutant		100	100	99	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.939		VBIEscCol301464_0939		DNA gyrase subunit B (EC 5.99.1.3)	Antibiotic Resistance	PATRIC	K-mer Search				antibiotic target in susceptible species	21693461\;22279180\;9293187				
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.939		VBIEscCol301464_0939		DNA gyrase subunit B (EC 5.99.1.3)	Drug Target	DrugBank	BLAT	P0AES6	Escherichia coli (strain K12)	Rosoxacin;Clorobiocin;Phosphoaminophosphonic Acid-Adenylate Ester;99mTc-ciprofloxacin	Drug target		100	100	99	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.939		VBIEscCol301464_0939		DNA gyrase subunit B (EC 5.99.1.3)	Drug Target	TTD	BLAT	TTDR00228					100	100	99	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.941		VBIEscCol301464_0941		DNA polymerase III beta subunit (EC 2.7.7.7)	Drug Target	DrugBank	BLAT	P0A988	Escherichia coli (strain K12)	"""[(5R)-5-(2,3-dibromo-5-ethoxy-4-hydroxybenzyl)-4-oxo-2-thioxo-1,3-thiazolidin-3-yl]acetic acid"""	Drug target		100	100	100	1e-209
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.945		VBIEscCol301464_0945		Inner membrane protein translocase and chaperone YidC, long form	Transporter	TCDB	BLAT	P25714	Escherichia coli	the membrane protein insertase (yidc/alb3/oxa1) family.	2.A.9.3.1	10675323;10949305;11821429;12068816;12724529;12950181;14506280;16079137;16738553;2415431;7686882;9278503;9804807	100	96	99	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.948		VBIEscCol301464_0948		Low affinity tryptophan permease	Transporter	TCDB	BLAT	P23173	Escherichia coli	the hydroxy/aromatic amino acid permease (haaap) family.	2.A.42.1.3	15919996;16738553;2022620;6268608;7686882;9278503	100	100	98	1e-241
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.949		VBIEscCol301464_0949		Multidrug efflux pump MdtL (of MFS type)	Antibiotic Resistance	CARD	BLAT	AAC76733.1	Escherichia coli str. K-12 substr. MG1655		efflux pump conferring antibiotic resistance		100	100	99	1e-217
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.949		VBIEscCol301464_0949		Multidrug efflux pump MdtL (of MFS type)	Antibiotic Resistance	PATRIC	K-mer Search				efflux pump conferring antibiotic resistance	11566977				
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.949		VBIEscCol301464_0949		Multidrug efflux pump MdtL (of MFS type)	Transporter	TCDB	BLAT	P31462	Escherichia coli	the major facilitator superfamily (mfs).	2.A.1.2.22	11566977;15919996;16738553;7686882;9278503	100	100	99	1e-217
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.953		VBIEscCol301464_0953		Adenine permease AdeP	Transporter	TCDB	BLAT	P31466	Escherichia coli (strain K12)	the nucleobase/ascorbate transporter (nat) or nucleobase:cation symporter-2 (ncs2) family.	2.A.40.7.6	15919996;16738553;6198438;7686882;8165228;9278503	100	100	99	1e-249
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.958		VBIEscCol301464_0958		Cryptic outer membrane porin BglH	Transporter	TCDB	BLAT	P26218	Escherichia coli	the sugar porin (sp) family.	1.B.3.1.3	10027967;16738553;3034860;7686882;9278503;9426150	100	100	98	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.960		VBIEscCol301464_0960		PTS system, beta-glucoside-specific IIB component / PTS system, beta-glucoside-specific IIC component / PTS system, beta-glucoside-specific IIA component	Transporter	TCDB	BLAT	P08722	Escherichia coli	the pts glucose-glucoside (glc) family.	4.A.1.2.2	15919996;16738553;3034860;3309161;7686882;9278503	100	100	96	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.962		VBIEscCol301464_0962		Phosphate transport system regulatory protein PhoU	Virulence Factor	PATRIC_VF	BLAT	c4648	Escherichia coli CFT073		Virulence	12180926	100	100	100	1e-134
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.962		VBIEscCol301464_0962		Phosphate transport system regulatory protein PhoU	Virulence Factor	Victors	BLAT	161486057	Escherichia coli CFT073			12180926	100	100	100	1e-134
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.963		VBIEscCol301464_0963		Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P0AAH0	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	100	1e-147
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.964		VBIEscCol301464_0964		Phosphate ABC transporter, permease protein PstA (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P07654	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	99	1e-163
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.965		VBIEscCol301464_0965		Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P0AGH8	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	100	1e-179
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.965		VBIEscCol301464_0965		Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	Virulence Factor	Victors	BLAT	123444367	Yersinia enterocolitica subsp. enterocolitica 8081			10216859	94	95	90	1e-155
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.966		VBIEscCol301464_0966		Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)	Drug Target	DrugBank	BLAT	P0AG82	Escherichia coli (strain K12)	N-[2-(1-Maleimidyl)Ethyl]-7-Diethylaminocoumarin-3-Carboxamide;Dihydrogenphosphate Ion	Drug target		100	100	100	1e-201
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.966		VBIEscCol301464_0966		Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)	Transporter	TCDB	BLAT	P0AG82	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.7.1	11867724;1447208;15919996;16738553;2215649;2993631;3881386;6321434;6365894;7686882;8682808;9228942;9278503;9298646;9671506	100	100	100	1e-201
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.967		VBIEscCol301464_0967		Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	Drug Target	DrugBank	BLAT	P17169	Escherichia coli (strain K12)	alpha-D-glucose 6-phosphate;2-Deoxy-2-Amino Glucitol-6-Phosphate;Glutamine Hydroxamate;Glucosamine 6-Phosphate;Glucose-6-Phosphate;2-(N-Morpholino)-Ethanesulfonic Acid	Drug target		100	100	100	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.967		VBIEscCol301464_0967		Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	Drug Target	TTD	BLAT	TTDR00753					100	100	100	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.968		VBIEscCol301464_0968		N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	Drug Target	DrugBank	BLAT	P0ACC7	Escherichia coli (strain K12)	Coenzyme A;Uridine-Diphosphate-N-Acetylglucosamine;2-(N-Morpholino)-Ethanesulfonic Acid	Drug target		100	100	100	1e-265
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.969		VBIEscCol301464_0969		ATP synthase epsilon chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0A6E6	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	2e-72
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.970		VBIEscCol301464_0970		ATP synthase beta chain (EC 3.6.3.14)	Human Homolog	Human	BLASTP	NP_001677.2	Homo sapiens				99	87	71	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.970		VBIEscCol301464_0970		ATP synthase beta chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABB4	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-263
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.971		VBIEscCol301464_0971		ATP synthase gamma chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABA6	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-160
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.972		VBIEscCol301464_0972		ATP synthase alpha chain (EC 3.6.3.14)	Human Homolog	Human	BLASTP	NP_001001937.1	Homo sapiens				98	90	56	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.972		VBIEscCol301464_0972		ATP synthase alpha chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABB0	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	1e-292
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.972		VBIEscCol301464_0972		ATP synthase alpha chain (EC 3.6.3.14)	Virulence Factor	Victors	BLAT	16767151	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2			19649318	100	100	98	1e-289
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.973		VBIEscCol301464_0973		ATP synthase delta chain (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABA4	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	6e-92
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.974		VBIEscCol301464_0974		ATP synthase F0 sector subunit b (EC 3.6.3.14)	Drug Target	DrugBank	BLAT	P0ABA0	Escherichia coli (strain K12)	4-Amido-4-Carbamoyl-Butyric Acid	Drug target		100	100	100	2e-78
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.974		VBIEscCol301464_0974		ATP synthase F0 sector subunit b (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0ABA0	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	2e-78
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.975		VBIEscCol301464_0975		ATP synthase F0 sector subunit c (EC 3.6.3.14)	Transporter	TCDB	BLAT	P68699	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	100	2e-36
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.976		VBIEscCol301464_0976		ATP synthase F0 sector subunit a (EC 3.6.3.14)	Transporter	TCDB	BLAT	P0AB98	Escherichia coli	"""the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily."""	3.A.2.1.1	10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784	100	100	99	1e-153
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.977		VBIEscCol301464_0977		ATP synthase protein I	Transporter	TCDB	BLAT	S0WRQ6	Escherichia coli KTE31	the mg(2+)/ca(2+) uniporter (mcu) family.	1.A.77.3.11		100	57	100	2e-33
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.978		VBIEscCol301464_0978		16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)	Antibiotic Resistance	PATRIC	K-mer Search				gene conferring resistance via absence	17238915				
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.985		VBIEscCol301464_0985		Kup system potassium uptake protein	Transporter	TCDB	BLAT	P63183	Escherichia coli	the k(+) uptake permease (kup) family.	2.A.72.1.1	10214935;11682179;15919996;16397293;16738553;2649491;7686882;8226635;8265357;9278503	100	100	100	0.0
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.987		VBIEscCol301464_0987		Ribose ABC transporter, ATP-binding protein RbsA (TC 3.A.1.2.1)	Transporter	TCDB	BLAT	P04983	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.1	1583688;15919996;16738553;3011793;3011794;3086314;6313683;7686882;7982928;8762140;8899705;9278503;9298646;9641984;9922273	100	100	100	1e-285
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.988		VBIEscCol301464_0988		Ribose ABC transporter, permease protein RbsC (TC 3.A.1.2.1)	Transporter	TCDB	BLAT	P0AGI1	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.1	1583688;15919996;16738553;3011793;3011794;3086314;6313683;7686882;7982928;8762140;8899705;9278503;9298646;9641984;9922273	100	100	100	1e-175
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.989		VBIEscCol301464_0989		Ribose ABC transporter, substrate-binding protein RbsB (TC 3.A.1.2.1)	Drug Target	DrugBank	BLAT	P02925	Escherichia coli (strain K12)	beta-D-Ribopyranose	Drug target		100	100	99	1e-161
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.989		VBIEscCol301464_0989		Ribose ABC transporter, substrate-binding protein RbsB (TC 3.A.1.2.1)	Transporter	TCDB	BLAT	P02925	Escherichia coli	the atp-binding cassette (abc) superfamily.	3.A.1.2.1	1583688;15919996;16738553;3011793;3011794;3086314;6313683;7686882;7982928;8762140;8899705;9278503;9298646;9641984;9922273	100	100	99	1e-161
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.990		VBIEscCol301464_0990		Ribokinase (EC 2.7.1.15)	Drug Target	DrugBank	BLAT	P0A9J6	Escherichia coli (strain K12)	"""Ribose;Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate;Tetrafluoroaluminate Ion"""	Drug target		98	100	99	1e-169
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.992		VBIEscCol301464_0992		Probable transport protein HsrA	Transporter	TCDB	BLAT	P31474	Escherichia coli (strain K12)	the major facilitator superfamily (mfs).	2.A.1.3.51	10754234;15919996;16738553;7686882;9278503	100	100	99	1e-267
