genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.687		VBIEscCol301464_0687		NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	00910	Nitrogen metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.689		VBIEscCol301464_0689		Alanine transaminase (EC 2.6.1.2)	2.6.1.2	Alanine transaminase	00250	Alanine, aspartate and glutamate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.689		VBIEscCol301464_0689		Alanine transaminase (EC 2.6.1.2)	2.6.1.2	Alanine transaminase	00710	Carbon fixation in photosynthetic organisms
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.692		VBIEscCol301464_0692		Hexitol phosphatase HxpA (EC 3.1.3.22) (EC 3.1.3.23) (EC 3.1.3.50)	3.1.3.22	Mannitol-1-phosphatase	00051	Fructose and mannose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.696		VBIEscCol301464_0696		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00430	Taurine and hypotaurine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.696		VBIEscCol301464_0696		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00620	Pyruvate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.696		VBIEscCol301464_0696		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00640	Propanoate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.696		VBIEscCol301464_0696		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.696		VBIEscCol301464_0696		Acetate kinase (EC 2.7.2.1)	2.7.2.1	Acetate kinase	00720	Reductive carboxylate cycle (CO2 fixation)
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.697		VBIEscCol301464_0697		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00430	Taurine and hypotaurine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.697		VBIEscCol301464_0697		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00620	Pyruvate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.697		VBIEscCol301464_0697		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00640	Propanoate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.697		VBIEscCol301464_0697		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.697		VBIEscCol301464_0697		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	2.3.1.8	Phosphate acetyltransferase	00720	Reductive carboxylate cycle (CO2 fixation)
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.701		VBIEscCol301464_0701		Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	2.5.1.18	Glutathione transferase	00480	Glutathione metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.701		VBIEscCol301464_0701		Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	2.5.1.18	Glutathione transferase	00980	Metabolism of xenobiotics by cytochrome P450
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.701		VBIEscCol301464_0701		Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	2.5.1.18	Glutathione transferase	00982	Drug metabolism - cytochrome P450
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.702		VBIEscCol301464_0702		Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	2.5.1.18	Glutathione transferase	00480	Glutathione metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.702		VBIEscCol301464_0702		Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	2.5.1.18	Glutathione transferase	00980	Metabolism of xenobiotics by cytochrome P450
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.702		VBIEscCol301464_0702		Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	2.5.1.18	Glutathione transferase	00982	Drug metabolism - cytochrome P450
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.719		VBIEscCol301464_0719		Periplasmic beta-glucosidase (EC 3.2.1.21)	3.2.1.21	Beta-glucosidase	00460	Cyanoamino acid metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.719		VBIEscCol301464_0719		Periplasmic beta-glucosidase (EC 3.2.1.21)	3.2.1.21	Beta-glucosidase	00500	Starch and sucrose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.719		VBIEscCol301464_0719		Periplasmic beta-glucosidase (EC 3.2.1.21)	3.2.1.21	Beta-glucosidase	00940	Phenylpropanoid biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.721		VBIEscCol301464_0721		D-lactate dehydrogenase (EC 1.1.1.28)	1.1.1.28	D-lactate dehydrogenase	00620	Pyruvate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.730		VBIEscCol301464_0730		Cytidine deaminase (EC 3.5.4.5)	3.5.4.5	Cytidine deaminase	00240	Pyrimidine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.730		VBIEscCol301464_0730		Cytidine deaminase (EC 3.5.4.5)	3.5.4.5	Cytidine deaminase	00983	Drug metabolism - other enzymes
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.733		VBIEscCol301464_0733		NAD-dependent dihydropyrimidine dehydrogenase subunit PreT (EC 1.3.1.1)	1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	00240	Pyrimidine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.733		VBIEscCol301464_0733		NAD-dependent dihydropyrimidine dehydrogenase subunit PreT (EC 1.3.1.1)	1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	00410	beta-Alanine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.733		VBIEscCol301464_0733		NAD-dependent dihydropyrimidine dehydrogenase subunit PreT (EC 1.3.1.1)	1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	00770	Pantothenate and CoA biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.734		VBIEscCol301464_0734		NAD-dependent dihydropyrimidine dehydrogenase subunit PreA (EC 1.3.1.1)	1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	00240	Pyrimidine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.734		VBIEscCol301464_0734		NAD-dependent dihydropyrimidine dehydrogenase subunit PreA (EC 1.3.1.1)	1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	00410	beta-Alanine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.734		VBIEscCol301464_0734		NAD-dependent dihydropyrimidine dehydrogenase subunit PreA (EC 1.3.1.1)	1.3.1.1	Dihydrouracil dehydrogenase (NAD(+))	00770	Pantothenate and CoA biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.741		VBIEscCol301464_0741		GTP cyclohydrolase I (EC 3.5.4.16) type 1	3.5.4.16	GTP cyclohydrolase I	00790	Folate biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.742		VBIEscCol301464_0742		S-formylglutathione hydrolase (EC 3.1.2.12)	3.1.2.12	S-formylglutathione hydrolase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.750		VBIEscCol301464_0750		Pyrimidine-specific ribonucleoside hydrolase RihB (EC 3.2.2.8)	3.2.2.8	Ribosylpyrimidine nucleosidase	00230	Purine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.750		VBIEscCol301464_0750		Pyrimidine-specific ribonucleoside hydrolase RihB (EC 3.2.2.8)	3.2.2.8	Ribosylpyrimidine nucleosidase	00240	Pyrimidine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.753		VBIEscCol301464_0753		Pseudouridine 5'-phosphate glycosidase (EC 4.2.1.70)	4.2.1.70	Pseudouridylate synthase	00240	Pyrimidine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.754		VBIEscCol301464_0754		Pseudouridine kinase (EC 2.7.1.83)	2.7.1.83	Pseudouridine kinase	00240	Pyrimidine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.756		VBIEscCol301464_0756		1-phosphofructokinase (EC 2.7.1.56)	2.7.1.56	1-phosphofructokinase	00051	Fructose and mannose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.796		VBIEscCol301464_0796		Periplasmic nitrate reductase (EC 1.7.99.4)	1.7.99.4	Nitrate reductase	00910	Nitrogen metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.801		VBIEscCol301464_0801		Malate:quinone oxidoreductase (EC 1.1.5.4)	1.1.5.4	Malate dehydrogenase (quinone)	00620	Pyruvate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.807		VBIEscCol301464_0807		alpha-D-glucose 1-phosphate phosphatase YihX (EC 3.1.3.10)	3.1.3.10	Glucose-1-phosphatase	00010	Glycolysis / Gluconeogenesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.816		VBIEscCol301464_0816		Formate dehydrogenase O gamma subunit (EC 1.2.1.2)	1.2.1.2	Formate dehydrogenase	00630	Glyoxylate and dicarboxylate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.816		VBIEscCol301464_0816		Formate dehydrogenase O gamma subunit (EC 1.2.1.2)	1.2.1.2	Formate dehydrogenase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.816		VBIEscCol301464_0816		Formate dehydrogenase O gamma subunit (EC 1.2.1.2)	1.2.1.2	Formate dehydrogenase	00910	Nitrogen metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.817		VBIEscCol301464_0817		Formate dehydrogenase O beta subunit (EC 1.2.1.2)	1.2.1.2	Formate dehydrogenase	00630	Glyoxylate and dicarboxylate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.817		VBIEscCol301464_0817		Formate dehydrogenase O beta subunit (EC 1.2.1.2)	1.2.1.2	Formate dehydrogenase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.817		VBIEscCol301464_0817		Formate dehydrogenase O beta subunit (EC 1.2.1.2)	1.2.1.2	Formate dehydrogenase	00910	Nitrogen metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.818		VBIEscCol301464_0818		Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing	1.2.1.2	Formate dehydrogenase	00630	Glyoxylate and dicarboxylate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.818		VBIEscCol301464_0818		Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing	1.2.1.2	Formate dehydrogenase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.818		VBIEscCol301464_0818		Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing	1.2.1.2	Formate dehydrogenase	00910	Nitrogen metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.819		VBIEscCol301464_0819		Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing	1.2.1.2	Formate dehydrogenase	00630	Glyoxylate and dicarboxylate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.819		VBIEscCol301464_0819		Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing	1.2.1.2	Formate dehydrogenase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.819		VBIEscCol301464_0819		Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing	1.2.1.2	Formate dehydrogenase	00910	Nitrogen metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.825		VBIEscCol301464_0825		Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	4.1.2.19	Rhamnulose-1-phosphate aldolase	00040	Pentose and glucuronate interconversions
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.825		VBIEscCol301464_0825		Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	4.1.2.19	Rhamnulose-1-phosphate aldolase	00051	Fructose and mannose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.826		VBIEscCol301464_0826		L-rhamnose isomerase (EC 5.3.1.14)	5.3.1.14	L-rhamnose isomerase	00051	Fructose and mannose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.827		VBIEscCol301464_0827		Rhamnulokinase (EC 2.7.1.5)	2.7.1.5	Rhamnulokinase	00040	Pentose and glucuronate interconversions
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.827		VBIEscCol301464_0827		Rhamnulokinase (EC 2.7.1.5)	2.7.1.5	Rhamnulokinase	00051	Fructose and mannose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.841		VBIEscCol301464_0841		6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00010	Glycolysis / Gluconeogenesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.841		VBIEscCol301464_0841		6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00030	Pentose phosphate pathway
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.841		VBIEscCol301464_0841		6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00051	Fructose and mannose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.841		VBIEscCol301464_0841		6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00052	Galactose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.841		VBIEscCol301464_0841		6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.843		VBIEscCol301464_0843		CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26)	3.6.1.26	CDP-diacylglycerol diphosphatase	00564	Glycerophospholipid metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.844		VBIEscCol301464_0844		Triosephosphate isomerase (EC 5.3.1.1)	5.3.1.1	Triose-phosphate isomerase	00010	Glycolysis / Gluconeogenesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.844		VBIEscCol301464_0844		Triosephosphate isomerase (EC 5.3.1.1)	5.3.1.1	Triose-phosphate isomerase	00051	Fructose and mannose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.844		VBIEscCol301464_0844		Triosephosphate isomerase (EC 5.3.1.1)	5.3.1.1	Triose-phosphate isomerase	00562	Inositol phosphate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.844		VBIEscCol301464_0844		Triosephosphate isomerase (EC 5.3.1.1)	5.3.1.1	Triose-phosphate isomerase	00710	Carbon fixation in photosynthetic organisms
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.849		VBIEscCol301464_0849		Ferredoxin--NADP(+) reductase (EC 1.18.1.2) @ Flavodoxin--NADP(+) reductase (EC 1.19.1.1)	1.18.1.2	Ferredoxin--NADP(+) reductase	00195	Photosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.850		VBIEscCol301464_0850		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00010	Glycolysis / Gluconeogenesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.850		VBIEscCol301464_0850		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00030	Pentose phosphate pathway
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.850		VBIEscCol301464_0850		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00051	Fructose and mannose metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.850		VBIEscCol301464_0850		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.850		VBIEscCol301464_0850		Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00710	Carbon fixation in photosynthetic organisms
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.851		VBIEscCol301464_0851		Glycerol kinase (EC 2.7.1.30)	2.7.1.30	Glycerol kinase	00561	Glycerolipid metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.855		VBIEscCol301464_0855		1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	2.5.1.74	1,4-dihydroxy-2-naphthoate polyprenyltransferase	00130	Ubiquinone and other terpenoid-quinone biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.864		VBIEscCol301464_0864		Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00270	Cysteine and methionine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.864		VBIEscCol301464_0864		Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00450	Selenoamino acid metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.864		VBIEscCol301464_0864		Cystathionine gamma-synthase (EC 2.5.1.48)	2.5.1.48	Cystathionine gamma-synthase	00920	Sulfur metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.865		VBIEscCol301464_0865		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	00260	Glycine, serine and threonine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.865		VBIEscCol301464_0865		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	00270	Cysteine and methionine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.865		VBIEscCol301464_0865		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	1.1.1.3	Homoserine dehydrogenase	00300	Lysine biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.865		VBIEscCol301464_0865		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	2.7.2.4	Aspartate kinase	00260	Glycine, serine and threonine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.865		VBIEscCol301464_0865		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	2.7.2.4	Aspartate kinase	00270	Cysteine and methionine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.865		VBIEscCol301464_0865		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	2.7.2.4	Aspartate kinase	00300	Lysine biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.867		VBIEscCol301464_0867		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00230	Purine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.867		VBIEscCol301464_0867		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00240	Pyrimidine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.867		VBIEscCol301464_0867		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00760	Nicotinate and nicotinamide metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.868		VBIEscCol301464_0868		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00230	Purine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.868		VBIEscCol301464_0868		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00240	Pyrimidine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.868		VBIEscCol301464_0868		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00760	Nicotinate and nicotinamide metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.870		VBIEscCol301464_0870		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00230	Purine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.870		VBIEscCol301464_0870		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00240	Pyrimidine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.870		VBIEscCol301464_0870		5'-nucleotidase (EC 3.1.3.5)	3.1.3.5	5'-nucleotidase	00760	Nicotinate and nicotinamide metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.871		VBIEscCol301464_0871		5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	00670	One carbon pool by folate
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.871		VBIEscCol301464_0871		5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	00720	Reductive carboxylate cycle (CO2 fixation)
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.872		VBIEscCol301464_0872		Catalase-peroxidase KatG (EC 1.11.1.21)	1.11.1.21	Catalase peroxidase	00360	Phenylalanine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.872		VBIEscCol301464_0872		Catalase-peroxidase KatG (EC 1.11.1.21)	1.11.1.21	Catalase peroxidase	00380	Tryptophan metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.872		VBIEscCol301464_0872		Catalase-peroxidase KatG (EC 1.11.1.21)	1.11.1.21	Catalase peroxidase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.872		VBIEscCol301464_0872		Catalase-peroxidase KatG (EC 1.11.1.21)	1.11.1.21	Catalase peroxidase	00940	Phenylpropanoid biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.875		VBIEscCol301464_0875		Glycerol dehydrogenase (EC 1.1.1.6)	1.1.1.6	Glycerol dehydrogenase	00561	Glycerolipid metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.880		VBIEscCol301464_0880		Pyruvate formate-lyase (EC 2.3.1.54)	2.3.1.54	Formate C-acetyltransferase	00620	Pyruvate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.880		VBIEscCol301464_0880		Pyruvate formate-lyase (EC 2.3.1.54)	2.3.1.54	Formate C-acetyltransferase	00640	Propanoate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.880		VBIEscCol301464_0880		Pyruvate formate-lyase (EC 2.3.1.54)	2.3.1.54	Formate C-acetyltransferase	00650	Butanoate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.885		VBIEscCol301464_0885		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	4.1.1.31	Phosphoenolpyruvate carboxylase	00620	Pyruvate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.885		VBIEscCol301464_0885		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	4.1.1.31	Phosphoenolpyruvate carboxylase	00680	Methane metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.885		VBIEscCol301464_0885		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	4.1.1.31	Phosphoenolpyruvate carboxylase	00710	Carbon fixation in photosynthetic organisms
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.885		VBIEscCol301464_0885		Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	4.1.1.31	Phosphoenolpyruvate carboxylase	00720	Reductive carboxylate cycle (CO2 fixation)
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.886		VBIEscCol301464_0886		N-acetylornithine deacetylase (EC 3.5.1.16)	3.5.1.16	Acetylornithine deacetylase	00330	Arginine and proline metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.887		VBIEscCol301464_0887		N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase	00330	Arginine and proline metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.888		VBIEscCol301464_0888		N-acetylglutamate kinase (EC 2.7.2.8)	2.7.2.8	Acetylglutamate kinase	00330	Arginine and proline metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.889		VBIEscCol301464_0889		Argininosuccinate lyase (EC 4.3.2.1)	4.3.2.1	Argininosuccinate lyase	00250	Alanine, aspartate and glutamate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.889		VBIEscCol301464_0889		Argininosuccinate lyase (EC 4.3.2.1)	4.3.2.1	Argininosuccinate lyase	00330	Arginine and proline metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.890		VBIEscCol301464_0890		Mannonate dehydratase (EC 4.2.1.8)	4.2.1.8	Mannonate dehydratase	00040	Pentose and glucuronate interconversions
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.893		VBIEscCol301464_0893		Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	1.6.1.1	NAD(P)(+) transhydrogenase (B-specific)	00760	Nicotinate and nicotinamide metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.900		VBIEscCol301464_0900		Glutamate racemase (EC 5.1.1.3)	5.1.1.3	Glutamate racemase	00471	D-Glutamine and D-glutamate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.909		VBIEscCol301464_0909		Adenine deaminase (EC 3.5.4.2)	3.5.4.2	Adenine deaminase	00230	Purine metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.915		VBIEscCol301464_0915		Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.915		VBIEscCol301464_0915		Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.915		VBIEscCol301464_0915		Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.915		VBIEscCol301464_0915		Acetolactate synthase small subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00770	Pantothenate and CoA biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.916		VBIEscCol301464_0916		Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00290	Valine, leucine and isoleucine biosynthesis
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.916		VBIEscCol301464_0916		Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00650	Butanoate metabolism
562.2282	Escherichia coli GSK2022	fig|562.2282.peg.916		VBIEscCol301464_0916		Acetolactate synthase large subunit (EC 2.2.1.6)	2.2.1.6	Acetolactate synthase	00660	C5-Branched dibasic acid metabolism
