genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.653	C2566_03300		Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.653	C2566_03300		Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)		Clustering-based subsystems	Clustering-based subsystems	Threonine synthase cluster
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.654	C2566_03305		Homoserine kinase (EC 2.7.1.39)	Homoserine kinase (EC 2.7.1.39)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.655	C2566_03310	thrA	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	"Diaminopimelate Synthesis "
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.655	C2566_03310	thrA	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.655	C2566_03310	thrA	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.655	C2566_03310	thrA	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine DAP biosynthetic pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.655	C2566_03310	thrA	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)		Clustering-based subsystems	Lysine Biosynthesis	Peptidase clustering with DAP
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.655	C2566_03310	thrA	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.655	C2566_03310	thrA	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.660	C2566_03335		Inner membrane protein CreD	Inner membrane protein CreD		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.661	C2566_03340		Sensory histidine kinase CreC of two-component signal transduction system CreBC	Sensory histidine kinase CreC of two-component signal transduction system CreBC		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.662	C2566_03345		Response regulator CreB of two-component signal transduction system CreBC	Response regulator CreB of two-component signal transduction system CreBC		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.663	C2566_03350		Conserved uncharacterized protein CreA	Conserved uncharacterized protein CreA		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.665	C2566_03360		Phosphoglycerate mutase (EC 5.4.2.11)	Phosphoglycerate mutase (EC 5.4.2.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.665	C2566_03360		Phosphoglycerate mutase (EC 5.4.2.11)	Phosphoglycerate mutase (EC 5.4.2.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.666	C2566_03365	yjjX	Inosine/xanthosine triphosphatase (EC 3.6.1.-)	Inosine/xanthosine triphosphatase (EC 3.6.1.-)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.667	C2566_03370		Transcriptional repressor protein TrpR	Transcriptional repressor protein TrpR	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.669	C2566_03380		Energy-dependent translational throttle protein EttA	Energy-dependent translational throttle protein EttA	Protein Processing	Protein Synthesis	Translation	Translation elongation factors, bacterial
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.671	C2566_03390		NadR transcriptional regulator / Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)	NadR transcriptional regulator	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.671	C2566_03390		NadR transcriptional regulator / Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)	Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.671	C2566_03390		NadR transcriptional regulator / Nicotinamide-nucleotide adenylyltransferase, NadR family (EC 2.7.7.1) / Ribosylnicotinamide kinase (EC 2.7.1.22)	Ribosylnicotinamide kinase (EC 2.7.1.22)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.672	C2566_03395		DNA repair protein RadA	DNA repair protein RadA	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.673	C2566_03400	serB	Phosphoserine phosphatase (EC 3.1.3.3)	Phosphoserine phosphatase (EC 3.1.3.3)	Metabolism	Amino Acids and Derivatives	Alanine, serine, and glycine	D-3-phosphoglycerate to phosphoserine module
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.675	C2566_03410	lplA	Lipoate-protein ligase A	Lipoate-protein ligase A	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Lipoic acid	Lipoic acid metabolism
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.677	C2566_03420	deoD	Purine nucleoside phosphorylase (EC 2.4.2.1)	Purine nucleoside phosphorylase (EC 2.4.2.1)	Metabolism	Nucleosides and Nucleotides		Adenosyl nucleosidases
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.688	C2566_03470		Osmotically inducible protein OsmY	Osmotically inducible protein OsmY	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Osmoregulation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.689	C2566_03475	prfC	Peptide chain release factor 3	Peptide chain release factor 3	Protein Processing	Protein Synthesis	Translation	Translation termination factors, bacterial
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.690	C2566_03480		Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5)	Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.721	C2566_03635		Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	Asp-X dipeptidase	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Oligopeptide degradation cluster
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.721	C2566_03635		Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	Asp-X dipeptidase	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Protein degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.721	C2566_03635		Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	Isoaspartyl aminopeptidase (EC 3.4.19.5)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Oligopeptide degradation cluster
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.721	C2566_03635		Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	Isoaspartyl aminopeptidase (EC 3.4.19.5)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Protein degradation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.727	C2566_03665		Uxu operon transcriptional regulator	Uxu operon transcriptional regulator	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.729	C2566_03675		D-mannonate oxidoreductase (EC 1.1.1.57)	D-mannonate oxidoreductase (EC 1.1.1.57)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.730	C2566_03680		Mannonate dehydratase (EC 4.2.1.8)	Mannonate dehydratase (EC 4.2.1.8)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.731	C2566_03690		Fructuronate transporter GntP	Fructuronate transporter GntP	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.766	C2566_03850	rpsT	SSU ribosomal protein S20p	SSU ribosomal protein S20p	DNA Processing	DNA Processing	DNA uptake, competence	DNA internalization-related cluster
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.766	C2566_03850	rpsT	SSU ribosomal protein S20p	SSU ribosomal protein S20p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.768	C2566_03860		FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	FMN adenylyltransferase (EC 2.7.7.2)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD metabolism with fusion events
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.768	C2566_03860		FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	Riboflavin kinase (EC 2.7.1.26)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD metabolism with fusion events
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.769	C2566_03865	ileS	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in protein synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.769	C2566_03865	ileS	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Ile
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.770	C2566_03870	lspA	Lipoprotein signal peptidase (EC 3.4.23.36)	Lipoprotein signal peptidase (EC 3.4.23.36)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Signal peptidase
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.771	C2566_03875		FKBP-type peptidyl-prolyl cis-trans isomerase SlpA (EC 5.2.1.8)	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA (EC 5.2.1.8)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Peptidyl-prolyl cis-trans isomerase
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.772	C2566_03880	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Nonmevalonate Branch of Isoprenoid Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.774	C2566_03890		4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	"Diaminopimelate Synthesis "
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.774	C2566_03890		4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine DAP biosynthetic pathway
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.774	C2566_03890		4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)		Clustering-based subsystems	Lysine Biosynthesis	Peptidase clustering with DAP
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.777	C2566_03905		Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.777	C2566_03905		Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	Cellular Processes	Cell Cycle, Cell Division and Death		Macromolecular synthesis operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.778	C2566_03910	carB	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Metabolism	Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.778	C2566_03910	carB	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Cellular Processes	Cell Cycle, Cell Division and Death		Macromolecular synthesis operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.780	C2566_03920		Transcriptional activatory protein CaiF	Transcriptional activatory protein CaiF	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.780	C2566_03920		Transcriptional activatory protein CaiF	Transcriptional activatory protein CaiF	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.781	C2566_03925		Carnitine operon protein CaiE	Carnitine operon protein CaiE	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.781	C2566_03925		Carnitine operon protein CaiE	Carnitine operon protein CaiE	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.782	C2566_03930		Carnitinyl-CoA dehydratase (EC 4.2.1.149)	Carnitinyl-CoA dehydratase (EC 4.2.1.149)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.782	C2566_03930		Carnitinyl-CoA dehydratase (EC 4.2.1.149)	Carnitinyl-CoA dehydratase (EC 4.2.1.149)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.783	C2566_03935	caiC	Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	Carnitine--CoA ligase	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.783	C2566_03935	caiC	Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	Carnitine--CoA ligase	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.783	C2566_03935	caiC	Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	Crotonobetaine--CoA ligase	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.783	C2566_03935	caiC	Crotonobetaine--CoA ligase @ Carnitine--CoA ligase	Crotonobetaine--CoA ligase	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.784	C2566_03940		Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.784	C2566_03940		Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.785			Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.785			Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.21)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.786	C2566_03945		Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.786	C2566_03945		Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	Crotonobetainyl-CoA dehydrogenase (EC 1.3.99.-)	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.787	C2566_03950		L-carnitine/gamma-butyrobetaine antiporter	L-carnitine/gamma-butyrobetaine antiporter	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine metabolism and transport
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.787	C2566_03950		L-carnitine/gamma-butyrobetaine antiporter	L-carnitine/gamma-butyrobetaine antiporter	Miscellaneous	Miscellaneous	Betaine, crotonobetaine, L-carnitine (trimethyl ammonium compounds)	Carnitine operon
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.795	C2566_03990	folA	Dihydrofolate reductase (EC 1.5.1.3)	Dihydrofolate reductase (EC 1.5.1.3)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in metabolic pathways
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.795	C2566_03990	folA	Dihydrofolate reductase (EC 1.5.1.3)	Dihydrofolate reductase (EC 1.5.1.3)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.799	C2566_04010	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.800	C2566_04015		Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)	Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Peptidyl-prolyl cis-trans isomerase
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.801	C2566_04020		LPS-assembly protein LptD @ Organic solvent tolerance protein precursor	LPS-assembly protein LptD	Membrane Transport	Membrane Transport		Lpt lipopolysaccharide transport system
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.803	C2566_04030		Ribosomal large subunit pseudouridine(746) synthase (EC 5.4.99.29) @ tRNA pseudouridine(32) synthase (EC 5.4.99.28)	Ribosomal large subunit pseudouridine(746) synthase (EC 5.4.99.29)	RNA Processing	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.805	C2566_04040		DNA polymerase II (EC 2.7.7.7)	DNA polymerase II (EC 2.7.7.7)	DNA Processing	DNA Processing	DNA repair	DNA Repair Base Excision
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.811	C2566_04070	thiQ	Thiamin ABC transporter, ATPase component	Thiamin ABC transporter, ATPase component	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Thiamin	Thiamin, thiazole, hydroxymethylpyrimidine salvage and uptake
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.812	C2566_04075	thiP	Thiamin ABC transporter, transmembrane component	Thiamin ABC transporter, transmembrane component	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Thiamin	Thiamin, thiazole, hydroxymethylpyrimidine salvage and uptake
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.813	C2566_04080	tbpA	Thiamin ABC transporter, substrate-binding component	Thiamin ABC transporter, substrate-binding component	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Thiamin	Thiamin, thiazole, hydroxymethylpyrimidine salvage and uptake
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.814	C2566_04085		SgrR, sugar-phosphate stress, transcriptional activator of SgrS small RNA	SgrR, sugar-phosphate stress, transcriptional activator of SgrS small RNA	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Sugar-phosphate stress regulation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.815	C2566_04090		Sugar-phosphate stress protein SgrT (embedded in SgrS)	Sugar-phosphate stress protein SgrT (embedded in SgrS)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Sugar-phosphate stress regulation
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.817	C2566_04100	leuD	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.818	C2566_04105		3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.819	C2566_04110		3-isopropylmalate dehydrogenase (EC 1.1.1.85)	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.820	C2566_04115		2-isopropylmalate synthase (EC 2.3.3.13)	2-isopropylmalate synthase (EC 2.3.3.13)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.823	C2566_04130		Acetolactate synthase large subunit (EC 2.2.1.6)	Acetolactate synthase large subunit (EC 2.2.1.6)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetolactate synthase subunits
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.823	C2566_04130		Acetolactate synthase large subunit (EC 2.2.1.6)	Acetolactate synthase large subunit (EC 2.2.1.6)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.824	C2566_04135	ilvH	Acetolactate synthase small subunit (EC 2.2.1.6)	Acetolactate synthase small subunit (EC 2.2.1.6)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetolactate synthase subunits
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.824	C2566_04135	ilvH	Acetolactate synthase small subunit (EC 2.2.1.6)	Acetolactate synthase small subunit (EC 2.2.1.6)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.828	C2566_04150		Cell division protein MraZ	Cell division protein MraZ	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.829	C2566_04155		16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)	16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.830	C2566_04160		Cell division protein FtsL	Cell division protein FtsL	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
37762.5	Escherichia coli B strain C2566	fig|37762.5.peg.831	C2566_04165		Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
