genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1016		VBIEscCol313225_1016		27910	28836	+	927		Uncharacterized protein YfaD	FIG01838977	PLF_561_00000056	PGF_00065523			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1017		VBIEscCol313225_1017		28877	29680	-	804		2-keto-3-deoxy-L-rhamnonate aldolase (EC 4.1.2.53)	FIG00026949	PLF_561_00001697	PGF_00071630		4.1.2.53|2-keto-3-deoxy-L-rhamnonate aldolase	
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1018		VBIEscCol313225_1018		29698	30987	-	1290		L-rhamnonate transporter (predicted by genome context)	FIG01295752	PLF_561_00003597	PGF_00016196			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1019		VBIEscCol313225_1019		31044	32249	-	1206		L-rhamnonate dehydratase (EC 4.2.1.90)		PLF_561_00003928	PGF_00016195	GO:0050032|L-rhamnonate dehydratase activity	4.2.1.90|L-rhamnonate dehydratase	00051|Fructose and mannose metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1020		VBIEscCol313225_1020		32264	33046	-	783		L-rhamnonate utilization transcriptional regulator (predicted by genome context)	FIG00007616	PLF_561_00003909	PGF_00016197			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1021		VBIEscCol313225_1021		33266	34468	-	1203		ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase paralog YfaY, no functional activity		PLF_561_00000739	PGF_07746008	GO:0047631|ADP-ribose diphosphatase activity	3.6.1.13|ADP-ribose diphosphatase	00230|Purine metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1022		VBIEscCol313225_1022		34568	35110	-	543		Uncharacterized outer membrane protein YfaZ	FIG00004739	PLF_561_00001042	PGF_00064844			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1023		VBIEscCol313225_1023		35452	35814	+	363		Pyrimidine deoxynucleoside triphosphate (dYTP) pyrophosphohydrolase NudI	FIG00003925	PLF_561_00002843	PGF_00045916			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1024		VBIEscCol313225_1024		35853	36455	-	603		Lipopolysaccharide core heptose(II)-phosphate phosphatase @ Polymyxin resistance protein PmrG	FIG00004294	PLF_561_00002924	PGF_00017276			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1025		VBIEscCol313225_1025		36745	37902	+	1158		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87)	FIG00046703	PLF_561_00002147	PGF_00063955		2.6.1.87|UDP-4-amino-4-deoxy-L-arabinose aminotransferase	00520|Amino sugar and nucleotide sugar metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1026		VBIEscCol313225_1026		37906	38874	+	969		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53)	FIG00022019	PLF_561_00001797	PGF_00065901		2.4.2.53|Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1027		VBIEscCol313225_1027		38874	40856	+	1983		UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)	FIG00002423	PLF_561_00000363	PGF_00063953		2.1.2.13|UDP-4-amino-4-deoxy-L-arabinose formyltransferase;1.1.1.305|UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating)	00520|Amino sugar and nucleotide sugar metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1028		VBIEscCol313225_1028		40853	41743	+	891		4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	FIG00002427	PLF_561_00001700	PGF_00423450			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1029		VBIEscCol313225_1029		41743	43395	+	1653		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase (EC 2.4.2.43) @ Polymyxin resistance protein PmrK	FIG00001379	PLF_561_00000768	PGF_00065890		2.4.2.43|Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1030		VBIEscCol313225_1030		43392	43727	+	336		Undecaprenyl phosphate-aminoarabinose flippase subunit ArnE	FIG00002456	PLF_561_00002244	PGF_00065891			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1031		VBIEscCol313225_1031		43727	44113	+	387		Undecaprenyl phosphate-aminoarabinose flippase subunit ArnF	FIG00002758	PLF_561_00000944	PGF_00065893			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1032		VBIEscCol313225_1032		44107	44373	-	267		Signal transduction protein PmrD, part of PhoPQ-PmrD-PmrAB multicomponent regulatory system	FIG00006808	PLF_561_00002936	PGF_00052433			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1033		VBIEscCol313225_1033		44483	45838	-	1356		O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)	FIG00000860	PLF_561_00001539	PGF_00956915	GO:0008756|o-succinylbenzoate-CoA ligase activity	6.2.1.26|o-succinylbenzoate--CoA ligase	00130|Ubiquinone and other terpenoid-quinone biosynthesis
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1034		VBIEscCol313225_1034		45835	46797	-	963		O-succinylbenzoate synthase (EC 4.2.1.113)	FIG01306622	PLF_561_00002420	PGF_03374975		4.2.1.113|o-succinylbenzoate synthase	00130|Ubiquinone and other terpenoid-quinone biosynthesis
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1035		VBIEscCol313225_1035		46797	47654	-	858		Naphthoate synthase (EC 4.1.3.36)	FIG00071623	PLF_561_00002960	PGF_04797267	GO:0008935|naphthoate synthase activity	4.1.3.36|1,4-dihydroxy-2-naphthoyl-CoA synthase	00130|Ubiquinone and other terpenoid-quinone biosynthesis
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1036		VBIEscCol313225_1036		47669	48427	-	759		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)	FIG00016466	PLF_561_00003009	PGF_01673335		4.2.99.20|2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	00130|Ubiquinone and other terpenoid-quinone biosynthesis
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1037		VBIEscCol313225_1037		48424	50094	-	1671		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)	FIG00000866	PLF_561_00001103	PGF_04456509		2.2.1.9|2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acidsynthase	00130|Ubiquinone and other terpenoid-quinone biosynthesis
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1038		VBIEscCol313225_1038		50183	51478	-	1296		Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)	FIG00134749	PLF_561_00002491	PGF_01022008	GO:0008909|isochorismate synthase activity	5.4.4.2|Isochorismate synthase	00130|Ubiquinone and other terpenoid-quinone biosynthesis;01053|Biosynthesis of siderophore group nonribosomal peptides
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1039		VBIEscCol313225_1039		51557	51862	-	306		ElaB protein	FIG01219827	PLF_561_00002819	PGF_09690513			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1040		VBIEscCol313225_1040		51917	52378	-	462		N-acetyltransferase ElaA	FIG00139273	PLF_561_00002318	PGF_04152933			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1041		VBIEscCol313225_1041		52443	53360	+	918		Ribonuclease Z (EC 3.1.26.11)	FIG00000828	PLF_561_00002966	PGF_07097873		3.1.26.11|Ribonuclease Z	
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1042		VBIEscCol313225_1042		53481	55223	-	1743		Putative von Willebrand factor, vWF type A domain protein STM2315	FIG00637882	PLF_561_00004507	PGF_08962644			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1043		VBIEscCol313225_1043		55361	56332	+	972		Uncharacterized protein YfbL	FIG00639251	PLF_561_00098913	PGF_07695206			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1044		VBIEscCol313225_1044		56435	56938	+	504		Uncharacterized protein YfbM	FIG00638013	PLF_561_00002677	PGF_00065530			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1045		VBIEscCol313225_1045		57005	58462	-	1458		NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	FIG00000512	PLF_561_00001444	PGF_00024746	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1046		VBIEscCol313225_1046		58469	59998	-	1530		NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	FIG00138227	PLF_561_00001753	PGF_00024742	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1047		VBIEscCol313225_1047		60162	61997	-	1836		NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	FIG00068727	PLF_561_00001866	PGF_04757308	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1048		VBIEscCol313225_1048		62000	62302	-	303		NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	FIG00000559	PLF_561_00002723	PGF_08749001	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1049		VBIEscCol313225_1049		62299	62853	-	555		NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	FIG00000569	PLF_561_00002581	PGF_10348836	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1050		VBIEscCol313225_1050		62865	63407	-	543		NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	FIG00138210	PLF_561_00002651	PGF_01761390	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1051		VBIEscCol313225_1051		63422	64399	-	978		NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	FIG00133041	PLF_561_00002959	PGF_01514111	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1052		VBIEscCol313225_1052		64396	67122	-	2727		NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	FIG00010922	PLF_561_00001537	PGF_07276470	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1053		VBIEscCol313225_1053		67175	68512	-	1338		NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	FIG00117890	PLF_561_00000651	PGF_04425336	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1054		VBIEscCol313225_1054		68509	69009	-	501		NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	FIG00000705	PLF_561_00002499	PGF_00024692	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1055		VBIEscCol313225_1055		69012	70814	-	1803		NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	FIG01304927	PLF_561_00002772	PGF_06911804	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1056		VBIEscCol313225_1056		70908	71570	-	663		NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	FIG00133539	PLF_561_00001865	PGF_04380075	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1057		VBIEscCol313225_1057		71586	72029	-	444		NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	FIG00000558	PLF_561_00002958	PGF_02719231	GO:0008137|NADH dehydrogenase (ubiquinone) activity	1.6.5.3|NADH:ubiquinone reductase (H(+)-translocating)	00190|Oxidative phosphorylation;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1058		VBIEscCol313225_1058		72659	73597	-	939		LysR family transcriptional regulator LrhA	FIG00003117	PLF_561_00000488	PGF_00017808			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1059		VBIEscCol313225_1059		74517	75734	+	1218		Alanine transaminase (EC 2.6.1.2)	FIG01956027	PLF_561_00001950	PGF_06606669		2.6.1.2|Alanine transaminase	00250|Alanine, aspartate and glutamate metabolism;00710|Carbon fixation in photosynthetic organisms
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1060		VBIEscCol313225_1060		75818	76417	+	600		5'-deoxynucleotidase YfbR (EC 3.1.3.89)	FIG00002026	PLF_561_00002751	PGF_00425808		3.1.3.89|5'-deoxynucleotidase	
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1061		VBIEscCol313225_1061		76476	78308	-	1833		Uncharacterized transporter YfbS	FIG00453115	PLF_561_00001681	PGF_06856090			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1062		VBIEscCol313225_1062		78386	79045	-	660		Hexitol phosphatase HxpA (EC 3.1.3.22) (EC 3.1.3.23) (EC 3.1.3.50)	FIG00002336	PLF_561_00002030	PGF_00054818	GO:0050084|mannitol-1-phosphatase activity;GO:0050308|sugar-phosphatase activity;GO:0050286|sorbitol-6-phosphatase activity	3.1.3.22|Mannitol-1-phosphatase;3.1.3.23|Sugar-phosphatase;3.1.3.50|Sorbitol-6-phosphatase	00051|Fructose and mannose metabolism
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1063		VBIEscCol313225_1063		79056	79550	-	495		UPF0304 protein yfbU	FIG00905751	PLF_561_00002531	PGF_00064297			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1064		VBIEscCol313225_1064		79633	80088	-	456		UPF0208 membrane protein YfbV	FIG00638297	PLF_561_00002040	PGF_00064239			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1065		VBIEscCol313225_1065		80157	80288	-	132		hypothetical protein		PLF_561_00003399	PGF_00144358			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1066		VBIEscCol313225_1066		80426	81628	+	1203		Acetate kinase (EC 2.7.2.1)	FIG00067248	PLF_561_00000989	PGF_09945671	GO:0008776|acetate kinase activity	2.7.2.1|Acetate kinase	00430|Taurine and hypotaurine metabolism;00620|Pyruvate metabolism;00640|Propanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1067		VBIEscCol313225_1067		81703	83847	+	2145		BioD-like N-terminal domain / Phosphate acetyltransferase (EC 2.3.1.8)	FIG00000522	PLF_561_00001408	PGF_01937476	GO:0008959|phosphate acetyltransferase activity	2.3.1.8|Phosphate acetyltransferase	00430|Taurine and hypotaurine metabolism;00620|Pyruvate metabolism;00640|Propanoate metabolism;00680|Methane metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1068		VBIEscCol313225_1068		84079	85557	+	1479		Uncharacterized protein YfcC	FIG00509955	PLF_561_00001232	PGF_07297028			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1069		VBIEscCol313225_1069		85590	86132	-	543		Uncharacterized Nudix hydrolase YfcD	FIG00001582	PLF_561_00002970	PGF_00064596			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1070		VBIEscCol313225_1070		86190	86741	-	552		Phosphodiesterase YfcE	FIG00922730	PLF_561_00002425	PGF_00033379			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1071		VBIEscCol313225_1071		86797	87441	-	645		Probable glutathione S-transferase (EC 2.5.1.18), YfcF homolog	FIG00004608	PLF_561_00002123	PGF_00037103		2.5.1.18|Glutathione transferase	00480|Glutathione metabolism;00980|Metabolism of xenobiotics by cytochrome P450;00982|Drug metabolism - cytochrome P450
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1072		VBIEscCol313225_1072		87577	88224	+	648		Probable glutathione S-transferase (EC 2.5.1.18), YfcG homolog	FIG00140178	PLF_561_00002508	PGF_00037104		2.5.1.18|Glutathione transferase	00480|Glutathione metabolism;00980|Metabolism of xenobiotics by cytochrome P450;00982|Drug metabolism - cytochrome P450
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1073		VBIEscCol313225_1073		88281	88643	+	363		D-erythro-7,8-dihydroneopterin triphosphate epimerase	FIG00002417	PLF_561_00001414	PGF_00420920			
562.2286	Escherichia coli GSK202U	AXOB01000010	PATRIC	CDS	fig|562.2286.peg.1074		VBIEscCol313225_1074		88673	89557	+	885		Cell division inhibitor Slr1223 (YfcH in EC), contains epimerase/dehydratase and DUF1731 domains		PLF_561_00001601	PGF_00127024			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	source					1	86659	+	86659								
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1075		VBIEscCol313225_1075		1098	2402	+	1305		Inosine-guanosine kinase (EC 2.7.1.73)	FIG00001682	PLF_561_00001350	PGF_00014315	GO:0008906|inosine kinase activity	2.7.1.73|Inosine kinase	00230|Purine metabolism
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1076		VBIEscCol313225_1076		2532	4208	-	1677		Inner membrane protein YbaL, KefB/KefC family	FIG00003468	PLF_561_00002665	PGF_08257730			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1077		VBIEscCol313225_1077		4447	5667	-	1221		Fosmidomycin resistance protein	FIG00801557	PLF_561_00000663	PGF_00006331			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1078		VBIEscCol313225_1078		5885	7537	+	1653		UDP-sugar hydrolase (EC 3.6.1.45); 5'-nucleotidase (EC 3.1.3.5)	FIG00001908	PLF_561_00000463	PGF_00064141	GO:0008253|5'-nucleotidase activity	3.1.3.5|5'-nucleotidase;3.6.1.45|UDP-sugar diphosphatase	00230|Purine metabolism;00240|Pyrimidine metabolism;00760|Nicotinate and nicotinamide metabolism
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1079		VBIEscCol313225_1079		7574	8053	-	480		Cys-tRNA(Pro) deacylase YbaK	FIG00003050	PLF_561_00002811	PGF_00707140			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1080		VBIEscCol313225_1080		8256	9050	-	795		Uncharacterized protein YbaP	FIG00921183	PLF_561_00002242	PGF_00065406			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1081		VBIEscCol313225_1081		9521	9862	+	342		Antitoxin HigA	FIG00010902	PLF_561_00003503	PGF_04718052			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1082		VBIEscCol313225_1082		9920	12424	-	2505		Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	FIG00658111	PLF_561_00000649	PGF_07109475	GO:0004008|copper-exporting ATPase activity	3.6.3.3|Cadmium-exporting ATPase;3.6.3.4|Copper-exporting ATPase	
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1083		VBIEscCol313225_1083		12687	13619	+	933		Glutaminase (EC 3.5.1.2)	FIG00001174	PLF_561_00002570	PGF_00008192		3.5.1.2|Glutaminase	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism;00471|D-Glutamine and D-glutamate metabolism;00910|Nitrogen metabolism
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1084		VBIEscCol313225_1084		13625	14914	+	1290		Inner membrane transport protein YbaT	FIG00006330	PLF_561_00002102	PGF_00014285			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1085		VBIEscCol313225_1085		15039	15446	+	408		Copper resistance transcriptional regulator CueR (MerR family)	FIG00948320	PLF_561_00002865	PGF_00419572			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1086		VBIEscCol313225_1086		15447	16670	-	1224		hypothetical protein	FIG00904518	PLF_561_00005836	PGF_10336608			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1087		VBIEscCol313225_1087		16789	17247	-	459		Putative activity regulator of membrane protease YbbK	FIG00019415	PLF_561_00002338	PGF_00580422			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1088		VBIEscCol313225_1088		17244	18161	-	918		Protein QmcA (possibly involved in integral membrane quality control)	FIG00000531	PLF_561_00000279	PGF_00634936			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1089		VBIEscCol313225_1089		18307	18984	+	678		Probable iron export ATP-binding protein FetA	FIG00012845	PLF_561_00002369	PGF_08136090			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1090		VBIEscCol313225_1090		18971	19750	+	780		Probable iron export permease protein FetB	FIG00004730	PLF_561_00001801	PGF_05689837			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1091		VBIEscCol313225_1091		19813	20667	-	855		FIG000875: Thioredoxin domain-containing protein EC-YbbN		PLF_561_00002763	PGF_03863088			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1092		VBIEscCol313225_1092		20728	21537	-	810		Putative NAD(P)-dependent oxidoreductase EC-YbbO	FIG00920802	PLF_561_00002729	PGF_03373042			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1093		VBIEscCol313225_1093		21527	22150	-	624		Multifunctional acyl-CoA thioesterase I, protease I, lysophospholipase L1	FIG01219954	PLF_561_00002416	PGF_00023279			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1094		VBIEscCol313225_1094		22121	22807	+	687		Uncharacterized metabolite ABC transporter in Enterobacteriaceae, ATP-binding protein EC-YbbA	FIG00634198	PLF_561_00003079	PGF_00064819			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1095		VBIEscCol313225_1095		22804	25218	+	2415		Uncharacterized metabolite ABC transporter in Enterobacteriaceae, permease protein EC-YbbP	FIG00634115	PLF_561_00001314	PGF_00064820			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1096		VBIEscCol313225_1096		25359	26453	-	1095		Selenophosphate-dependent tRNA 2-selenouridine synthase	FIG00001268	PLF_561_00003122	PGF_00050368			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1097		VBIEscCol313225_1097		26522	27448	-	927		Transcriptional regulator AllS, LysR family	FIG00005994	PLF_561_00002313	PGF_00017794			
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1098		VBIEscCol313225_1098		27678	28160	+	483		Ureidoglycolate lyase (EC 4.3.2.3)	FIG00001394	PLF_561_00003218	PGF_03021302	GO:0050385|ureidoglycolate lyase activity	4.3.2.3|Ureidoglycolate lyase	00230|Purine metabolism
562.2286	Escherichia coli GSK202U	AXOB01000011	PATRIC	CDS	fig|562.2286.peg.1099		VBIEscCol313225_1099		28283	29053	+	771		hypothetical protein	FIG00005199	PLF_561_00003478	PGF_01636383			
